slurm-10919382.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__2.txt,10,20,6,0.5,7200,CCG,1,35.9431,0.135665,35.7261,808152,5,0
slurm-10919383.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__2.txt,10,20,6,0.5,7200,GBD,0,4864.03,0.575895,4863.18,808151,287,0
slurm-10919384.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__2.txt,10,20,6,0.5,7200,GBD,1,4007.44,1.71189,4005.2,808151,583,0
slurm-10919385.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__3.txt,10,20,2,0.25,7200,CCG,0,3.28032,0.11522,3.07741,171466,3,0
slurm-10919386.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__3.txt,10,20,2,0.25,7200,CCG,1,2.42593,0.129452,2.20454,171466,4,0
slurm-10919387.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__3.txt,10,20,2,0.25,7200,GBD,0,268.536,0.513301,267.761,171466,240,0
slurm-10919388.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__3.txt,10,20,2,0.25,7200,GBD,1,171.956,0.614596,171.061,171466,321,0
slurm-10919389.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__3.txt,10,20,2,0.5,7200,CCG,0,3.02797,0.091806,2.86158,188162,3,0
slurm-10919390.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__3.txt,10,20,2,0.5,7200,CCG,1,2.16879,0.073991,2.03872,188162,4,0
slurm-10919391.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__3.txt,10,20,2,0.5,7200,GBD,0,230.727,0.377751,230.157,188162,241,0
slurm-10919392.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__3.txt,10,20,2,0.5,7200,GBD,1,245.201,0.439038,244.548,188162,270,0
slurm-10919393.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__3.txt,10,20,4,0.25,7200,CCG,0,36.6653,0.136268,36.4318,182813,4,0
slurm-10919394.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__3.txt,10,20,4,0.25,7200,CCG,1,31.0852,0.245116,30.703,182813,6,0
slurm-10919395.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__3.txt,10,20,4,0.25,7200,GBD,0,1878.35,0.341888,1877.83,182812,224,0
slurm-10919396.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__3.txt,10,20,4,0.25,7200,GBD,1,1852.95,0.947082,1851.61,182812,376,0
slurm-10919397.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__3.txt,10,20,4,0.5,7200,CCG,0,31.4036,0.075546,31.2698,212336,4,0
slurm-10919398.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__3.txt,10,20,4,0.5,7200,CCG,1,29.6034,0.190682,29.313,212336,6,0
slurm-10919399.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__3.txt,10,20,4,0.5,7200,GBD,0,1897.1,0.339275,1896.57,212336,226,0
slurm-10919400.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__3.txt,10,20,4,0.5,7200,GBD,1,2020.1,1.34696,2018.29,212336,489,0
slurm-10919401.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__3.txt,10,20,6,0.25,7200,CCG,0,122.766,0.13539,122.533,193813,4,0
slurm-10919402.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__3.txt,10,20,6,0.25,7200,CCG,1,97.1209,0.119959,96.9237,193813,5,0
slurm-10919403.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__3.txt,10,20,6,0.25,7200,GBD,0,7200,0.484499,7199.26,193813,226,0
slurm-10919404.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__3.txt,10,20,6,0.25,7200,GBD,1,5790.97,0.571615,5790.12,193813,312,0
slurm-10919405.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__3.txt,10,20,6,0.5,7200,CCG,0,108.889,0.077294,108.75,236564,4,0
slurm-10919406.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__3.txt,10,20,6,0.5,7200,CCG,1,80.9219,0.170609,80.6599,236564,6,0
slurm-10919407.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__3.txt,10,20,6,0.5,7200,GBD,0,7200,0.42066,7199.35,236564,230,0
slurm-10919408.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__3.txt,10,20,6,0.5,7200,GBD,1,6528.79,1.02983,6527.39,236564,438,0
slurm-10919409.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__4.txt,10,20,2,0.25,7200,CCG,0,2.41723,0.049166,2.31755,503349,3,0
slurm-10919410.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__4.txt,10,20,2,0.25,7200,CCG,1,2.19703,0.134008,1.97911,503349,5,0
slurm-10919411.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__4.txt,10,20,2,0.25,7200,GBD,0,237.475,0.542476,236.665,503348,276,0
slurm-10919412.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__4.txt,10,20,2,0.25,7200,GBD,1,202.354,0.497212,201.604,503348,279,0
slurm-10919413.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__4.txt,10,20,2,0.5,7200,CCG,0,3.19952,0.084079,3.05046,559031,4,0
slurm-10919414.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__4.txt,10,20,2,0.5,7200,CCG,1,2.01865,0.128162,1.80929,559031,5,0
slurm-10919415.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__4.txt,10,20,2,0.5,7200,GBD,0,224.638,0.539788,223.818,559031,264,0
slurm-10919416.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__4.txt,10,20,2,0.5,7200,GBD,1,202.73,0.816657,201.533,559031,382,0
slurm-10919417.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__4.txt,10,20,4,0.25,7200,CCG,0,17.3287,0.084665,17.177,548140,4,0
slurm-10919418.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__4.txt,10,20,4,0.25,7200,CCG,1,13.3835,0.127467,13.1747,548140,5,0
slurm-10919419.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__4.txt,10,20,4,0.25,7200,GBD,0,1128.42,0.487785,1127.69,548139,267,0
slurm-10919420.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__4.txt,10,20,4,0.25,7200,GBD,1,1165.39,0.692132,1164.37,548139,323,0
slurm-10919421.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__4.txt,10,20,4,0.5,7200,CCG,0,18.094,0.109161,17.9085,655228,4,0
slurm-10919422.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__4.txt,10,20,4,0.5,7200,CCG,1,14.3658,0.156021,14.1164,655228,5,0
slurm-10919423.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__4.txt,10,20,4,0.5,7200,GBD,0,1229.42,0.533403,1228.62,655227,283,0
slurm-10919424.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__4.txt,10,20,4,0.5,7200,GBD,1,1125.51,1.1433,1123.93,655227,435,0
slurm-10919425.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__4.txt,10,20,6,0.25,7200,CCG,0,41.1234,0.133076,40.8931,587768,4,0
slurm-10919426.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__4.txt,10,20,6,0.25,7200,CCG,1,35.6033,0.254154,35.2129,587768,6,0
slurm-10919427.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__4.txt,10,20,6,0.25,7200,GBD,0,2898.52,0.621159,2897.59,587768,277,0
slurm-10919428.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__4.txt,10,20,6,0.25,7200,GBD,1,2632.54,0.960311,2631.17,587767,379,0
slurm-10919429.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__4.txt,10,20,6,0.5,7200,CCG,0,743.825,23.105,718.857,1e+20,54,1
slurm-10919430.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__4.txt,10,20,6,0.5,7200,CCG,1,42.2303,0.369922,41.7383,1e+20,7,1
slurm-10919431.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__4.txt,10,20,6,0.5,7200,GBD,0,3104.17,0.595588,3103.28,741507,296,0
slurm-10919432.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__4.txt,10,20,6,0.5,7200,GBD,1,2770.54,1.5528,2768.46,741505,545,0
slurm-10919433.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__5.txt,10,20,2,0.25,7200,CCG,0,4.29361,0.093831,4.13265,856929,4,0
slurm-10919434.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__5.txt,10,20,2,0.25,7200,CCG,1,3.46244,0.169745,3.19035,856929,5,0
slurm-10919435.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__5.txt,10,20,2,0.25,7200,GBD,0,274.023,0.512428,273.257,856929,264,0
slurm-10919436.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__5.txt,10,20,2,0.25,7200,GBD,1,7200.04,7017.46,100.448,1e+20,87904,1
slurm-10919437.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__5.txt,10,20,2,0.5,7200,CCG,0,4.21595,0.087471,4.0604,939220,4,0
slurm-10919438.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__5.txt,10,20,2,0.5,7200,CCG,1,3.61526,0.137229,3.39402,939220,5,0
slurm-10919439.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/RAP/data/instance_S10_C20__5.txt,10,20,2,0.5,7200,GBD,0,305.111,0.563426,304.274,939219,288,0
