slurm-8855668.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__8.txt,10,20,2,0.5,7200,CCG,4.53037,0.768816,3.69647,38766.1,3,0
slurm-8855669.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__8.txt,10,20,2,0.5,7200,GBD,24.9731,0.153114,24.7718,38766.1,22,0
slurm-8855670.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__8.txt,10,20,4,0.25,7200,CCG,96.4756,0.621493,95.7947,38542.6,3,0
slurm-8855671.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__8.txt,10,20,4,0.25,7200,GBD,370.554,0.122899,370.387,38542.6,22,0
slurm-8855672.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__8.txt,10,20,4,0.5,7200,CCG,99.8507,0.87347,98.9172,45753.9,3,0
slurm-8855673.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__8.txt,10,20,4,0.5,7200,GBD,302.907,0.051198,302.818,45753.9,16,0
slurm-8855674.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__8.txt,10,20,6,0.25,7200,CCG,681.065,0.662199,680.339,41722.6,3,0
slurm-8855675.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__8.txt,10,20,6,0.25,7200,GBD,1843.77,0.092811,1843.6,41722.6,19,0
slurm-8855676.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__8.txt,10,20,6,0.5,7200,CCG,681.524,0.707997,680.755,53131.9,3,0
slurm-8855677.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__8.txt,10,20,6,0.5,7200,GBD,2046.93,0.0528,2046.84,53131.9,15,0
slurm-8855678.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__9.txt,10,20,2,0.25,7200,CCG,3.18555,0.342843,2.79807,37750.2,2,0
slurm-8855679.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__9.txt,10,20,2,0.25,7200,GBD,31.0147,0.350004,30.6293,37750.2,21,0
slurm-8855680.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__9.txt,10,20,2,0.5,7200,CCG,3.23576,0.332907,2.85736,41121.1,2,0
slurm-8855681.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__9.txt,10,20,2,0.5,7200,GBD,34.0447,0.338988,33.6671,41121.1,23,0
slurm-8855682.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__9.txt,10,20,4,0.25,7200,CCG,106.533,0.755158,105.717,40964.8,3,0
slurm-8855683.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__9.txt,10,20,4,0.25,7200,GBD,495.443,0.112512,495.284,40964.8,23,0
slurm-8855684.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__9.txt,10,20,4,0.5,7200,CCG,108.577,0.841706,107.675,48019.1,3,0
slurm-8855685.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__9.txt,10,20,4,0.5,7200,GBD,344.302,0.041436,344.227,48019.1,14,0
slurm-8855686.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__9.txt,10,20,6,0.25,7200,CCG,881.3,0.812476,880.426,44184.5,3,0
slurm-8855687.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__9.txt,10,20,6,0.25,7200,GBD,2339.37,0.062369,2339.26,44184.5,18,0
slurm-8855688.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__9.txt,10,20,6,0.5,7200,CCG,868.268,0.740029,867.466,55188.9,3,0
slurm-8855689.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R1500__9.txt,10,20,6,0.5,7200,GBD,2272.59,0.037805,2272.52,55188.9,14,0
slurm-8855690.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R2000__0.txt,10,20,2,0.25,7200,CCG,5.3329,0.534751,4.73778,14404.7,3,0
slurm-8855691.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R2000__0.txt,10,20,2,0.25,7200,GBD,37.8782,0.384478,37.4545,14404.7,24,0
slurm-8855692.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R2000__0.txt,10,20,2,0.5,7200,CCG,5.33273,0.550924,4.72039,15708.2,3,0
slurm-8855693.out:result,/home/utr_lefebvre/AD-convex-adjustable-robust-optimization/FLP/data/instance_F10_C20_R2000__0.txt,10,20,2,0.5,7200,GBD,34.7157,0.082758,34.5957,15708.2,21,0
