result,instance_10_4_50_50__4.txt,10,4,3,,Optimal,Proved,-1994,-1994,561.532,340.845,220.436,1
result,instance_10_4_75_20__0.txt,10,4,3,,Fail,TimeLimit,-2996,-2836,10805.5,277.27,10517,1
result,instance_10_4_75_20__1.txt,10,4,3,,Optimal,Proved,-3619,-3619,3317.03,615.222,2699,2
result,instance_10_4_75_20__2.txt,10,4,3,,Optimal,Proved,-5436,-5436,3797.88,33.9752,3761.24,1
result,instance_10_4_75_20__3.txt,10,4,3,,Optimal,Proved,-5394,-5394,8999.81,1218.45,7776.35,2
result,instance_10_4_75_20__4.txt,10,4,3,,Optimal,Proved,-4762,-4762,8464.17,104.1,8354.88,1
result,instance_10_4_75_50__0.txt,10,4,3,,Optimal,Proved,-2540,-2540,10125.6,592.823,9525.47,2
result,instance_10_4_75_50__1.txt,10,4,3,,Feasible,TimeLimit,-4199,-3835,10800.8,2830.89,7966.05,2
result,instance_10_4_75_50__2.txt,10,4,3,,Optimal,Proved,-2704,-2704,10110.4,678.51,9426.2,1
result,instance_10_4_75_50__3.txt,10,4,3,,Fail,TimeLimit,-3281,-2457,10810,1724.52,9070.63,2
result,instance_10_2_75_50__0.txt,10,2,2,,Feasible,TimeLimit,-3000,-2502,10800.3,281.881,10504,3
result,instance_10_4_75_50__4.txt,10,4,3,,Feasible,TimeLimit,-3717,-3191,10800.1,2959.69,7834.88,3
result,instance_5_2_25_20__0.txt,5,2,3,,Optimal,Proved,-1834,-1834,0.646866,0.160922,0.138796,0
result,instance_5_2_25_20__1.txt,5,2,3,,Optimal,Proved,-985,-985,0.383898,0.123187,0.136372,0
result,instance_5_2_25_20__2.txt,5,2,3,,Optimal,Proved,-1395,-1395,0.367202,0.127827,0.115751,0
result,instance_5_2_25_20__3.txt,5,2,3,,Optimal,Proved,-949,-949,0.34744,0.126759,0.093052,0
result,instance_5_2_25_20__4.txt,5,2,3,,Optimal,Proved,-871,-871,0.367388,0.123438,0.133793,0
result,instance_5_2_25_50__0.txt,5,2,3,,Optimal,Proved,0,-0,0.268923,0.134033,0.002055,0
result,instance_5_2_25_50__1.txt,5,2,3,,Optimal,Proved,-1715,-1715,0.490204,0.12221,0.256134,0
result,instance_5_2_25_50__2.txt,5,2,3,,Optimal,Proved,-869,-869,0.511551,0.362753,0.041098,0
result,instance_5_2_25_50__3.txt,5,2,3,,Optimal,Proved,-711,-711,0.303898,0.13103,0.0463,0
result,instance_10_2_75_50__1.txt,10,2,2,,Fail,TimeLimit,-5000,-4880,10802.7,17.6143,10768.6,3
result,instance_5_2_25_50__4.txt,5,2,3,,Optimal,Proved,-64,-64,0.27144,0.126489,0.031415,0
result,instance_5_2_50_20__0.txt,5,2,3,,Optimal,Proved,-1133,-1133,0.584153,0.3569,0.117633,0
result,instance_5_2_50_20__1.txt,5,2,3,,Optimal,Proved,-1256,-1256,0.924315,0.387104,0.414299,0
result,instance_5_2_50_20__2.txt,5,2,3,,Optimal,Proved,-1409,-1409,0.731264,0.345745,0.277431,0
result,instance_5_2_50_20__3.txt,5,2,3,,Optimal,Proved,-1525,-1525,0.644559,0.132334,0.391275,0
result,instance_5_2_50_20__4.txt,5,2,3,,Optimal,Proved,-1749,-1749,0.891795,0.138524,0.645363,0
result,instance_5_2_50_50__0.txt,5,2,3,,Optimal,Proved,-1817,-1817,0.507911,0.134151,0.256629,0
result,instance_5_2_50_50__1.txt,5,2,3,,Optimal,Proved,-1005,-1005,0.767709,0.388178,0.270887,0
result,instance_5_2_50_50__2.txt,5,2,3,,Optimal,Proved,-1140,-1140,0.812793,0.387684,0.315756,0
result,instance_5_2_50_50__3.txt,5,2,3,,Optimal,Proved,-734,-734,0.835822,0.216373,0.510614,1
result,instance_10_2_75_50__2.txt,10,2,2,,Optimal,Proved,-3252,-3252,4027.55,12.5394,4009.07,3
result,instance_5_2_50_50__4.txt,5,2,3,,Optimal,Proved,-1512,-1512,0.683553,0.435295,0.135665,0
result,instance_5_2_75_20__0.txt,5,2,3,,Optimal,Proved,-1252,-1252,0.649477,0.122913,0.39959,0
result,instance_5_2_75_20__1.txt,5,2,3,,Optimal,Proved,-2213,-2213,1.53073,0.161427,1.2553,1
result,instance_5_2_75_20__2.txt,5,2,3,,Optimal,Proved,-1663,-1663,1.519,0.349326,0.812222,0
result,instance_5_2_75_20__3.txt,5,2,3,,Optimal,Proved,-2921,-2921,1.48273,0.116215,1.2532,0
result,instance_5_2_75_20__4.txt,5,2,3,,Optimal,Proved,-1609,-1609,1.07012,0.417478,0.533362,1
result,instance_5_2_75_50__0.txt,5,2,3,,Optimal,Proved,-2237,-2237,1.31122,0.123284,1.07726,0
result,instance_5_2_75_50__1.txt,5,2,3,,Optimal,Proved,-1696,-1696,1.51263,0.47413,0.881945,0
result,instance_5_2_75_50__2.txt,5,2,3,,Optimal,Proved,-1694,-1694,1.63922,0.393077,0.97052,0
result,instance_5_2_75_50__3.txt,5,2,3,,Optimal,Proved,-1304,-1304,1.65066,0.177656,1.34357,1
result,instance_10_2_75_50__3.txt,10,2,2,,Feasible,TimeLimit,-2999,-2725,10800,2889.85,7898.18,4
result,instance_10_2_25_20__1.txt,10,2,2,,Optimal,Proved,-2698,-2698,38.5537,13.9509,24.313,1
result,instance_5_2_75_50__4.txt,5,2,3,,Optimal,Proved,-1609,-1609,1.95506,0.750749,1.08046,2
result,instance_5_3_25_20__0.txt,5,3,3,,Optimal,Proved,0,-0,0.637317,0.523304,0.002864,0
result,instance_5_3_25_20__1.txt,5,3,3,,Optimal,Proved,0,-0,0.418976,0.285358,0.002786,0
result,instance_5_3_25_20__2.txt,5,3,3,,Optimal,Proved,0,-0,0.609622,0.49312,0.002799,0
result,instance_5_3_25_20__3.txt,5,3,3,,Optimal,Proved,-805,-805,0.483573,0.212346,0.154533,0
result,instance_5_3_25_20__4.txt,5,3,3,,Optimal,Proved,0,-0,0.426616,0.312779,0.002565,0
result,instance_5_3_25_50__0.txt,5,3,3,,Optimal,Proved,-1415,-1415,0.428175,0.138878,0.162714,0
result,instance_5_3_25_50__1.txt,5,3,3,,Optimal,Proved,-317,-317,0.426033,0.263996,0.052517,0
result,instance_5_3_25_50__2.txt,5,3,3,,Optimal,Proved,-869,-869,0.644509,0.457607,0.051296,0
result,instance_5_3_25_50__3.txt,5,3,3,,Optimal,Proved,-750,-750,0.629574,0.431094,0.05938,0
result,instance_10_2_75_50__4.txt,10,2,2,,Optimal,Proved,-5030,-5030,6926.76,399.978,6518.31,6
result,instance_5_3_25_50__4.txt,5,3,3,,Optimal,Proved,-907,-907,0.354977,0.178023,0.057502,0
result,instance_5_3_50_20__0.txt,5,3,3,,Optimal,Proved,-1406,-1406,0.904851,0.400626,0.392044,0
result,instance_5_3_50_20__1.txt,5,3,3,,Optimal,Proved,-1089,-1089,0.4448,0.14,0.19144,0
result,instance_5_3_50_20__2.txt,5,3,3,,Optimal,Proved,-893,-893,0.637754,0.374136,0.151522,0
result,instance_5_3_50_20__3.txt,5,3,3,,Optimal,Proved,-1170,-1170,0.695133,0.170118,0.399571,0
result,instance_5_3_50_20__4.txt,5,3,3,,Optimal,Proved,-1905,-1905,0.692631,0.437175,0.143408,0
