Set parameter Username
Academic license - for non-commercial use only - expires 2023-11-10
Academic license - for non-commercial use only - expires 2023-11-10
[2022-11-15 15:09:31] [ info] [branch-and-bound]	   H-    0  Feasible    Proved          -1585           -inf          -1585      +inf%  0.031518
[2022-11-15 15:09:31] [ info] [branch-and-bound]	   0+    1   Optimal    Proved          -1932          -1932          -1585   21.8927%  0.031656
[2022-11-15 15:09:31] [ info] [branch-and-bound]	   H-    2  Feasible    Proved          -1779          -1932          -1779   8.60034%  0.161862
[2022-11-15 15:09:31] [ info] [branch-and-bound]	   H-    5  Feasible    Proved          -1802          -1932          -1802   7.21421%   0.30202
[2022-11-15 15:09:31] [ info] [branch-and-bound]	  20+    7   Optimal    Proved          -1932          -1932          -1802   7.21421%    0.4944
[2022-11-15 15:09:31] [ info] [branch-and-bound]	  19     8   Optimal    Proved          -1842          -1932          -1802   7.21421%  0.512665
[2022-11-15 15:09:31] [ info] [branch-and-bound]	   H-    9  Feasible    Proved          -1842          -1932          -1842   4.88599%  0.702355
[2022-11-15 15:09:31] [ info] [branch-and-bound]	  40+   11   Optimal    Proved          -1932          -1932          -1842   4.88599%   0.91209
[2022-11-15 15:09:32] [ info] [branch-and-bound]	  39    12   UnknownUserObjLimit              0          -1932          -1842   4.88599%  0.928709
[2022-11-15 15:09:32] [ info] [branch-and-bound]	   H-   11  Feasible    Proved          -1921          -1932          -1921  0.572618%  0.964628
[2022-11-15 15:09:32] [ info] [branch-and-bound]	  60     9   UnknownUserObjLimit              0          -1932          -1921  0.572618%   1.22191
[2022-11-15 15:09:32] [ info] [branch-and-bound]	  59     9   UnknownUserObjLimit              0          -1932          -1921  0.572618%   1.22701
[2022-11-15 15:09:32] [ info] [branch-and-bound]	  80     7   UnknownUserObjLimit              0          -1932          -1921  0.572618%   1.51416
[2022-11-15 15:09:32] [ info] [branch-and-bound]	  79+    7   Optimal    Proved          -1932          -1932          -1921  0.572618%   1.53235
[2022-11-15 15:09:32] [ info] [branch-and-bound]	 100+    4   Optimal    Proved          -1932          -1932          -1921  0.572618%   1.81333
[2022-11-15 15:09:32] [ info] [branch-and-bound]	  99+    5   Optimal    Proved          -1932          -1932          -1921  0.572618%   1.84898
[2022-11-15 15:09:33] [ info] [branch-and-bound]	 120     2   UnknownUserObjLimit              0          -1932          -1921  0.572618%   2.19495
[2022-11-15 15:09:33] [ info] [branch-and-bound]	 119     2   UnknownUserObjLimit              0          -1932          -1921  0.572618%   2.20157
[2022-11-15 15:09:33] [ info] [branch-and-bound]	 140     2   UnknownUserObjLimit              0          -1932          -1921  0.572618%   2.50848
[2022-11-15 15:09:33] [ info] [branch-and-bound]	 139     2   UnknownUserObjLimit              0          -1932          -1921  0.572618%   2.51995
instance_2_10_25__4.txt,Optimal,Proved,-1921,2.56974,145
Set parameter Username
Academic license - for non-commercial use only - expires 2023-11-10
[2022-11-15 15:09:33] [ info] [branch-and-bound]	   H-    0  Feasible    Proved           -839           -inf           -839      +inf%    0.0364
[2022-11-15 15:09:33] [ info] [branch-and-bound]	   0+    1   Optimal    Proved          -1208          -1208           -839   43.9809%   0.03653
[2022-11-15 15:09:34] [ info] [branch-and-bound]	  20     6   UnknownUserObjLimit              0          -1208           -839   43.9809%  0.428354
[2022-11-15 15:09:34] [ info] [branch-and-bound]	  19     6   UnknownUserObjLimit              0          -1208           -839   43.9809%  0.433655
[2022-11-15 15:09:34] [ info] [branch-and-bound]	  40     3   Optimal    Proved          -1104          -1208           -839   43.9809%  0.620794
[2022-11-15 15:09:34] [ info] [branch-and-bound]	  39     4   Optimal    Proved          -1070          -1208           -839   43.9809%  0.639012
[2022-11-15 15:09:34] [ info] [branch-and-bound]	  60     4   Optimal    Proved          -1070          -1208           -839   43.9809%  0.897884
[2022-11-15 15:09:34] [ info] [branch-and-bound]	  59     5   Optimal    Proved          -1104          -1208           -839   43.9809%  0.919765
[2022-11-15 15:09:34] [ info] [branch-and-bound]	  80     4   UnknownUserObjLimit              0          -1208           -839   43.9809%   1.13091
[2022-11-15 15:09:34] [ info] [branch-and-bound]	  79     4   UnknownUserObjLimit              0          -1208           -839   43.9809%   1.13432
[2022-11-15 15:09:35] [ info] [branch-and-bound]	 100+    5   Optimal    Proved          -1208          -1208           -839   43.9809%   1.40939
[2022-11-15 15:09:35] [ info] [branch-and-bound]	  99     6   UnknownUserObjLimit              0          -1208           -839   43.9809%    1.4184
[2022-11-15 15:09:35] [ info] [branch-and-bound]	 120     4   UnknownUserObjLimit              0          -1208           -839   43.9809%    1.6122
[2022-11-15 15:09:35] [ info] [branch-and-bound]	 119     4   UnknownUserObjLimit              0          -1208           -839   43.9809%   1.61739
[2022-11-15 15:09:35] [ info] [branch-and-bound]	 140     3   Optimal    Proved          -1104          -1208           -839   43.9809%   1.84765
[2022-11-15 15:09:35] [ info] [branch-and-bound]	 139     4   Optimal    Proved          -1104          -1208           -839   43.9809%   1.86707
[2022-11-15 15:09:35] [ info] [branch-and-bound]	 160     3   UnknownUserObjLimit              0          -1208           -839   43.9809%   2.06186
[2022-11-15 15:09:35] [ info] [branch-and-bound]	 159     3   UnknownUserObjLimit              0          -1208           -839   43.9809%   2.06698
[2022-11-15 15:09:36] [ info] [branch-and-bound]	 180     5   Optimal    Proved          -1104          -1208           -839   43.9809%   2.38793
[2022-11-15 15:09:36] [ info] [branch-and-bound]	 179     6   UnknownUserObjLimit              0          -1208           -839   43.9809%   2.39718
[2022-11-15 15:09:36] [ info] [branch-and-bound]	 200     5   UnknownUserObjLimit              0          -1208           -839   43.9809%   2.63461
[2022-11-15 15:09:36] [ info] [branch-and-bound]	 199     5   UnknownUserObjLimit              0          -1208           -839   43.9809%   2.64035
