result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__1.txt,5,10,30,hull-branching,6.44194,Optimal,Proved,406.591,406.591,17,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__1.txt,5,10,30,hull-branching-and-cut,6.41737,Optimal,Proved,406.591,406.591,17,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__2.txt,5,10,30,exact,0.344123,Optimal,Proved,358.333,358.333,1,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__2.txt,5,10,30,copy,3.67987,Optimal,Proved,358.333,358.333,9,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__2.txt,5,10,30,hull-branching,2.83649,Optimal,Proved,358.333,358.333,15,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__2.txt,5,10,30,hull-branching-and-cut,2.89963,Optimal,Proved,358.333,358.333,15,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__3.txt,5,10,30,exact,0.244157,Optimal,Proved,298,298,1,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__3.txt,5,10,30,copy,10.5811,Optimal,Proved,298,298,27,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__3.txt,5,10,30,hull-branching,9.07697,Optimal,Proved,298,298,35,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__3.txt,5,10,30,hull-branching-and-cut,9.1372,Optimal,Proved,298,298,35,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__4.txt,5,10,30,exact,3.98775,Optimal,Proved,442.196,442.196,3,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__4.txt,5,10,30,copy,87.0241,Optimal,Proved,442.196,442.196,35,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__4.txt,5,10,30,hull-branching,47.3306,Optimal,Proved,442.196,442.184,63,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__4.txt,5,10,30,hull-branching-and-cut,46.5258,Optimal,Proved,442.196,442.184,63,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__5.txt,5,10,30,exact,0.826128,Optimal,Proved,304.333,304.333,1,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__5.txt,5,10,30,copy,7.64812,Optimal,Proved,304.333,304.333,15,
result,/home/henri/Research/convex-hull-split/code/facility-location/data/instance_F10_C30__R200__5.txt,5,10,30,hull-branching,12.7763,Optimal,Proved,304.333,304.333,27,
