"","x","1","2","3","4"
"530",39.6812214520713,,,0.209397344228805,0.209908069458631
"531",39.8678544038697,0.460674157303371,,,
"532",39.9999999992,,0.321246169560776,,
"533",39.9999999997333,0.461695607763023,,0.209908069458631,0.210418794688458
"534",39.99999999984,0.46220633299285,0.321756894790603,0.210418794688458,0.210929519918284
"535",39.99999999992,,,0.210929519918284,0.21144024514811
"536",39.9999999999273,,,0.21144024514811,0.211950970377937
"537",40.1193633952246,0.462717058222676,,,
"538",40.2417818994783,,,0.211950970377937,0.212461695607763
"539",40.248704663212,0.463227783452503,0.322267620020429,0.212461695607763,0.212972420837589
"540",40.2973425013936,,,0.212972420837589,0.213483146067416
"541",40.624999999873,,0.322778345250255,,
"542",40.6691800188482,,0.323289070480082,0.213483146067416,0.213993871297242
"543",40.8975478136654,,,0.213993871297242,0.214504596527068
"544",41.1764705879931,,0.323799795709908,0.214504596527068,0.215015321756895
"545",41.2337662337595,0.463738508682329,,,
"546",41.2694111270824,,,0.215015321756895,0.215526046986721
"547",41.5219879119678,,,0.215526046986721,0.216036772216547
"548",41.6245112808398,,,0.216036772216547,0.216547497446374
"549",41.758410176505,0.464249233912155,,,
"550",41.8639053254376,0.464759959141982,,,
"551",41.8764302059401,0.465270684371808,,,
"552",41.8839974963484,0.465781409601634,,,
"553",41.9951729686236,0.466292134831461,,,
"554",42.0178041543002,0.466802860061287,,0.216547497446374,0.2170582226762
"555",42.1826233408317,,,0.2170582226762,0.217568947906027
"556",42.2718550924859,0.467313585291113,,,
"557",42.5058862098768,,,0.217568947906027,0.218079673135853
"558",42.8230480736433,,0.324310520939734,0.218079673135853,0.218590398365679
"559",42.8571428570408,0.46782431052094,0.324821246169561,0.218590398365679,0.219101123595506
"560",42.9878048780357,0.468335035750766,,,
"561",43.1630339599103,,,0.219101123595506,0.219611848825332
"562",43.3333333331889,,0.325331971399387,,
"563",43.4643995749195,,0.325842696629214,0.219611848825332,0.220122574055158
"564",43.4782608694707,0.468845760980592,0.32635342185904,0.220122574055158,0.220633299284985
"565",43.4972426470583,,0.326864147088866,0.220633299284985,0.221144024514811
"566",43.661171119952,,0.327374872318693,,
"567",43.7499999997266,,0.327885597548519,0.221144024514811,0.221654749744637
"568",43.9433838051335,,0.328396322778345,,
"569",44.0740740740714,,0.328907048008172,,
"570",44.4444444439506,0.469356486210419,,,
"571",44.4444444443457,,0.329417773237998,,
"572",44.5166978948524,,,0.221654749744637,0.222165474974464
"573",44.5585215605704,,0.329928498467824,,
"574",45.161290322435,0.469867211440245,,,
"575",45.3183520599232,,0.330439223697651,,
"576",45.3380468404762,0.470377936670071,,,
"577",45.3496429755053,,,0.222165474974464,0.22267620020429
"578",45.6104855735394,,0.330949948927477,0.22267620020429,0.223186925434116
"579",45.6222466960346,,,0.223186925434116,0.223697650663943
"580",45.6521739129442,,0.331460674157303,,
"581",45.8773784355147,,,0.223697650663943,0.224208375893769
"582",45.9704116009959,,,0.224208375893769,0.224719101123595
"583",46.0467992990409,0.470888661899898,,0.224719101123595,0.225229826353422
"584",46.1538461534911,0.471399387129724,,,
"585",46.311558467878,,,0.225229826353422,0.225740551583248
"586",46.344884288927,,,0.225740551583248,0.226251276813075
"587",46.4118799034036,,,0.226251276813075,0.226762002042901
"588",46.586345381523,,0.33197139938713,,
"589",46.6501779574108,,,0.226762002042901,0.227272727272727
"590",46.6666666663556,,0.332992849846782,0.227783452502554,0.22829417773238
"591",46.6666666665111,0.471910112359551,,,
"592",46.745098039212,0.472420837589377,,,
"593",46.773824940961,,0.333503575076609,,
"594",46.7991169977873,0.472931562819203,,,
"595",46.8085106381983,0.47344228804903,0.334014300306435,0.22829417773238,0.228804902962206
"596",46.8707073141342,,,0.228804902962206,0.229315628192033
"597",46.9831053901843,0.473953013278856,,,
"598",47.0625476859141,,,0.229315628192033,0.229826353421859
"599",47.0648424253054,,,0.229826353421859,0.230337078651685
"600",47.2028783658305,0.474463738508682,,,
"601",47.3684210525069,,0.334525025536262,0.230337078651685,0.230847803881512
"602",47.5195822454246,,0.335035750766088,,
"603",47.7029278743153,,,0.230847803881512,0.231358529111338
"604",47.7242302543475,0.474974463738509,,0.231358529111338,0.231869254341164
"605",47.7561388653673,0.475485188968335,,,
"606",47.8761178327196,,,0.231869254341164,0.232379979570991
"607",47.9416809605448,,0.335546475995914,,
"608",47.9466553767983,,,0.232379979570991,0.232890704800817
"609",48.2469911041333,,,0.232890704800817,0.233401430030644
"610",48.2554312047384,,,0.233401430030644,0.23391215526047
"611",48.2775961780235,,,0.23391215526047,0.234422880490296
"612",48.3710474553298,,,0.234422880490296,0.234933605720123
"613",48.3727387806768,,0.336057201225741,,
"614",48.3870967740375,,0.336567926455567,,
"615",48.5294117646345,0.475995914198161,0.337078651685393,0.234933605720123,0.235444330949949
"616",48.5463521667572,,0.33758937691522,,
"617",48.5951991271134,,0.338100102145046,,
"618",48.8571950996517,0.476506639427988,,0.235444330949949,0.235955056179775
"619",48.870636550303,,,0.235955056179775,0.236465781409602
"620",48.9968321013676,,0.338610827374872,,
"621",49.0854572713641,,0.339121552604699,,
"622",49.168008588298,,0.339632277834525,0.236465781409602,0.236976506639428
"623",49.5851133749587,,,0.236976506639428,0.237487231869254
"624",49.7209568916105,,,0.237487231869254,0.237997957099081
"625",49.8897058823511,,0.340143003064351,0.237997957099081,0.238508682328907
"626",49.9999999975,0.480081716036772,0.34320735444331,,
"627",49.99999999875,0.487231869254341,0.350357507660878,0.240040858018386,0.240551583248212
"628",49.9999999991667,0.48876404494382,0.351378958120531,0.241062308478039,0.241573033707865
"629",49.9999999998214,0.489274770173647,,,
"630",49.9999999998333,,0.351889683350358,,
"631",49.9999999998437,0.489785495403473,,,
"632",49.9999999998958,0.490296220633299,,,
"633",49.9999999999074,0.490806945863126,0.352400408580184,0.241573033707865,0.242083758937692
"634",50.0157737394779,,,,0.242594484167518
"635",50.0192790149174,,,0.242083758937692,
"636",50.0242663798063,,,0.242594484167518,
"637",50.0335278280973,0.491317671092952,,,
"638",50.0337704311108,,,0.243105209397344,
"639",50.0362538066497,,,0.243615934627171,0.243105209397344
"640",50.0370596660623,,,0.244126659856997,0.243615934627171
"641",50.041022151962,,,0.244637385086823,0.244126659856997
"642",50.0498249866048,0.491828396322778,,,
"643",50.056306588121,0.492339121552605,,,
"644",50.0580412092586,,,0.24514811031665,0.244637385086823
"645",50.0592568145336,,,0.245658835546476,0.24514811031665
"646",50.059290020764,,,,0.245658835546476
"647",50.0612784944999,,,0.246169560776302,
"648",50.0637796575407,0.492849846782431,,,
"649",50.0707581371858,0.493360572012257,,,
"650",50.0743150256474,0.493871297242084,,,
"651",50.0860723007326,0.49438202247191,,,
"652",50.1021767658048,,,0.246680286006129,0.246169560776302
"653",50.1217627850924,0.494892747701736,,,
"654",50.1254161764338,,,0.247191011235955,0.246680286006129
"655",50.1631484651032,0.495403472931563,,,
"656",50.1981320412114,0.495914198161389,,,
"657",50.2115112163522,0.496424923391216,,,
"658",50.2204342554833,0.496935648621042,,,
"659",50.2587322121572,0.497446373850868,,,
"660",50.2899248603043,,,0.247701736465781,0.247191011235955
"661",50.2944640753769,0.497957099080695,,,
"662",50.387596899215,0.498467824310521,,0.248212461695608,0.247701736465781
"663",50.6809898331086,,0.35291113381001,,
"664",50.6941334527534,0.498978549540347,,,
"665",50.7812499999967,0.499489274770174,,,
"666",50.7969484933601,,,0.248723186925434,0.248212461695608
"667",50.8530640668515,0.5,,,
"668",50.9783103291362,0.500510725229826,,,
"669",51.2814538676596,0.501021450459653,0.353421859039837,0.24923391215526,0.248723186925434
"670",51.3474873114586,0.501532175689479,,0.249744637385087,0.24923391215526
"671",51.4401146878659,0.502042900919305,,,
"672",51.468788249693,0.502553626149132,,,
"673",51.5236231478889,0.503064351378958,,,
"674",51.5913855536487,,,0.250255362614913,0.249744637385087
"675",51.5960533952379,0.503575076608784,,,
"676",51.61290322564,,,0.25076608784474,0.250255362614913
"677",51.8518518516598,,0.353932584269663,,
"678",51.8867924528253,0.504085801838611,,,
"679",51.967435549518,,0.354443309499489,,
"680",52.0833333332248,0.504596527068437,,,
"681",52.4181984095939,0.505107252298264,,0.251276813074566,0.25076608784474
"682",52.4871355059989,,,0.251787538304392,0.251276813074566
