result,Cap_F20_C30.txt,Cap_F20_C30.txt_100_0.txt,20,30,1,0,4,Optimality_KKT_SOS1,Feasible,TimeLimit,753044,2.42269e+06,10819.5,4646.73,6142.18,28
result,Cap_F20_C30.txt,Cap_F20_C30.txt_100_1.txt,20,30,1,46.6032,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.15424e+06,2.47549e+06,10831,118.678,10680.3,3
result,Cap_F20_C30.txt,Cap_F20_C30.txt_100_2.txt,20,30,1,47.9011,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.26457e+06,2.53589e+06,10813.8,10.933,10788.9,3
result,Cap_F20_C30.txt,Cap_F20_C30.txt_100_3.txt,20,30,1,47.4158,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.14276e+06,2.47789e+06,10821.2,40.0631,10759.9,2
result,Cap_F20_C30.txt,Cap_F20_C30.txt_100_4.txt,20,30,1,49.447,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.14786e+06,2.53269e+06,10827.2,6.22176,10793.7,2
result,Cap_F10_C49.txt,Cap_F10_C49.txt_100_4.txt,10,49,1,45.4415,2,Optimality_KKT_SOS1,Infeasible,TimeLimit,1.11885e+06,1e+20,10819.9,0.121134,10799.8,0
result,Cap_F20_C30.txt,Cap_F20_C30.txt_100_5.txt,20,30,1,47.8975,4,Optimality_KKT_SOS1,Infeasible,TimeLimit,1.13194e+06,1e+20,10808.8,0.318895,10799.7,0
result,Cap_F20_C35.txt,Cap_F20_C35.txt_80_0.txt,20,35,0.8,8.53774e-07,4,Optimality_KKT_SOS1,Feasible,TimeLimit,739841,1.3154e+06,10804.2,10777.1,6.93867,36
result,Cap_F20_C35.txt,Cap_F20_C35.txt_80_1.txt,20,35,0.8,45.3644,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.15093e+06,1.3206e+06,10802.3,4295.08,6500.3,19
result,Cap_F20_C35.txt,Cap_F20_C35.txt_80_2.txt,20,35,0.8,45.948,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.1447e+06,1.2878e+06,10803.3,9335.2,1454.1,28
result,Cap_F20_C35.txt,Cap_F20_C35.txt_80_3.txt,20,35,0.8,45.7016,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.08659e+06,1.3906e+06,10809.2,1771.57,9024.67,14
result,Cap_F20_C35.txt,Cap_F20_C35.txt_80_4.txt,20,35,0.8,45.2048,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.02716e+06,1.3154e+06,10802.8,10788.8,3.87197,24
result,Cap_F20_C35.txt,Cap_F20_C35.txt_80_5.txt,20,35,0.8,46.1255,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.04296e+06,1.3853e+06,10823.9,3256.66,7537.77,17
result,Cap_F10_C49.txt,Cap_F10_C49.txt_100_5.txt,10,49,1,47.05,2,Optimality_KKT_SOS1,Feasible,TimeLimit,1.56209e+06,2.65396e+06,10831.4,1.3747,10798.6,1
result,Cap_F20_C35.txt,Cap_F20_C35.txt_100_3.txt,20,35,1,48.6015,4,Optimality_KKT_SOS1,Feasible,TimeLimit,1.50717e+06,2.65244e+06,10820.3,5.62594,10794.3,2
