result,AGG2_15_5,389,821,3,83,4,0,NLP-first,mult,2,l1,1000,0,0,7eb55204-8d4c-4aeb-ab3f-0c73fb5150d5.sol,,,,,,,,,1.19788,Feasible,SolutionLimit,2.40613,0,0,2.40613,2.40613,1,-2.03071e+07,-2.03067e+07,2.2308e-05
result,AGG2_15_5,389,821,3,83,4,0,NLP,mult,2,l1,1000,0,0,64c94d31-279f-4b01-9235-122fab28cd67.sol,,,,,,,,,2.77115,Optimal,Proved,0.0579582,0,0,0.0579582,0.0579582,1,-2.02397e+07,-2.02393e+07,2.23823e-05
result,AGG2_15_5,389,821,3,83,4,0,PADM,adapt,2,l1,500,0,0,0bfd13d5-dd4b-4efa-8be4-062f63df2662.sol,,,,,,,,,900.007,Infeasible,TimeLimit,1e+20,13006,25695,,,,,,
result,AGG2_15_5,389,821,3,83,4,0,PADM,adapt,2,l1,500,1,0,8626995f-5a29-4392-bf08-9e9d26ecf533.sol,0.153479,Feasible,Proved,0,1,3,114.595,100.332,0.1457,Feasible,Proved,110.37,1,3,110.37,100.289,1,-2.11945e+07,-2.1194e+07,2.1374e-05
result,AGG2_16_1,336,821,3,34,0,0,NLP-first,mult,2,l1,1000,0,0,a0d0a1a1-54bf-4524-8179-71de7cdd9ca0.sol,,,,,,,,,0.388133,Infeasible,Proved,1e+20,0,0,,,,,,
result,AGG2_16_1,336,821,3,34,0,0,NLP,mult,2,l1,1000,0,0,7508679f-4d49-498c-b467-44fe2e0cc7c6.sol,,,,,,,,,0.403546,Infeasible,Proved,1e+20,0,0,,,,,,
result,AGG2_16_1,336,821,3,34,0,0,PADM,adapt,2,l1,500,0,0,215e4be4-3470-4a69-9b4c-e5f1b1a5defd.sol,,,,,,,,,900.002,Infeasible,TimeLimit,1e+20,34604,69103,,,,,,
result,25FV47_16_5,1592,2395,3,18,3,0,NLP-first,mult,2,l1,1000,0,0,1a019ea2-0249-47cd-9d4d-03e08e15cd5a.sol,,,,,,,,,3.38352,Feasible,SolutionLimit,1.01382,0,0,1.01382,1.01382,1,5494.43,5494.47,7.4277e-06
result,AGG2_16_1,336,821,3,34,0,0,PADM,adapt,2,l1,500,1,0,469cc58f-307b-4b57-a8d3-270de9ff9d28.sol,900.002,Infeasible,TimeLimit,1e+20,41926,83748,,,0.027838,Infeasible,TimeLimit,1e+20,1,1,,,,,,
result,AGG2_16_10,511,821,3,197,12,0,NLP-first,mult,2,l1,1000,0,0,589819c8-a893-435a-8848-11775acb668a.sol,,,,,,,,,1.24649,Feasible,SolutionLimit,1.35741,0,0,1.35741,1.35739,0,-2.08539e+07,-2.0564e+07,0.0140957
