result,instance_N15_R1_D20__4.txt,inf,STD,Optimal,Proved,0,5,1.98075,0.418971,1.53735,-546.827,-546.827,0,0,,1,15,3,
result,instance_N15_R1_D20__4.txt,0.000000,CG,Optimal,Proved,1,3,6.77663,5.44258,1.31313,-546.827,-546.827,2.58103e-06,1.41138e-05,,1,15,4,
result,instance_N15_R1_D20__4.txt,inf,STD,Optimal,Proved,0,3,1.63982,0.176905,1.45014,-546.827,-546.827,0,0,,1,15,4,
result,instance_N15_R1_D5__0.txt,0.000000,CG,Infeasible,TimeLimit,1,1184,18047.3,16831.7,42.41,-214.512,-144.192,48.7686,70.3202,,1,15,3,
result,instance_N15_R1_D5__0.txt,inf,STD,Infeasible,TimeLimit,1,2332,18036.8,17793,78.918,-214.512,-144.192,48.7686,70.3203,,1,15,3,
result,instance_N15_R1_D5__0.txt,0.000000,CG,Optimal,Proved,1,3,1.31283,1.19674,0.105563,-183.398,-183.398,0,0,,1,15,4,
result,instance_N15_R1_D5__0.txt,inf,STD,Optimal,Proved,0,3,0.484798,0.384392,0.094956,-183.398,-183.398,3.09946e-14,5.68434e-14,,1,15,4,
result,instance_N15_R1_D5__1.txt,0.000000,CG,Infeasible,TimeLimit,1,1713,18075.7,16960.2,29.7708,-188.145,-98.4152,91.1742,89.7293,,1,15,3,
result,instance_N15_R1_D5__1.txt,inf,STD,Infeasible,TimeLimit,1,1675,18019.4,17911.4,29.814,-188.144,-98.4152,91.1742,89.7292,,1,15,3,
result,instance_N15_R1_D5__1.txt,0.000000,CG,Infeasible,TimeLimit,1,1705,18074.8,16964.6,29.8318,-188.145,-98.4152,91.1742,89.7293,,1,15,4,
result,instance_N15_R1_D5__1.txt,inf,STD,Infeasible,TimeLimit,1,1779,18019.5,17909,27.0679,-188.144,-98.4152,91.1742,89.7292,,1,15,4,
result,instance_N15_R1_D5__2.txt,0.000000,CG,Optimal,Proved,1,1,0.128871,0.105749,0.023082,-184.682,-184.682,0,0,,1,15,3,
result,instance_N15_R1_D5__2.txt,inf,STD,Optimal,Proved,0,1,0.091898,0.080069,0.011725,-184.682,-184.682,3.07791e-14,5.68434e-14,,1,15,3,
result,instance_N15_R1_D5__2.txt,0.000000,CG,Optimal,Proved,1,1,0.188024,0.176622,0.011363,-184.682,-184.682,0,0,,1,15,4,
result,instance_N15_R1_D5__2.txt,inf,STD,Optimal,Proved,0,1,0.060425,0.048683,0.011639,-184.682,-184.682,3.07791e-14,5.68434e-14,,1,15,4,
result,instance_N15_R1_D5__3.txt,0.000000,CG,Optimal,Proved,1,4,0.62852,0.569044,0.048503,-126.932,-126.932,0,0,,1,15,3,
result,instance_N15_R1_D5__3.txt,inf,STD,Optimal,Proved,0,4,0.103297,0.047835,0.049716,-126.932,-126.932,2.3287e-12,2.95586e-12,,1,15,3,
result,instance_N15_R1_D5__3.txt,0.000000,CG,Optimal,Proved,1,4,0.579959,0.51777,0.050801,-126.932,-126.932,0,0,,1,15,4,
result,instance_N15_R1_D5__3.txt,inf,STD,Optimal,Proved,0,4,0.170101,0.111587,0.052355,-126.932,-126.932,2.3287e-12,2.95586e-12,,1,15,4,
