slurm-13211176.out,result,instance_N15_R1_D10__1.txt,0,3,true,0.000000,CG,Optimal,Proved,1,11,35.67,34.5961,0.680152,-325.308,-325.308,1.71516e-06,5.57955e-06,-594.351,49.2285,,0.00,16.00
slurm-13211177.out,result,instance_N15_R1_D10__1.txt,18000,3,true,inf,STD,Optimal,Proved,0,11,2.90337,1.94609,0.667814,-325.308,-325.308,0,0,-594.351,49.2285,,0.00,16.00
slurm-13211178.out,iteration,instance_N15_R1_D10__1.txt,0,4,true,0.000000,CG,Optimal,Proved,1,272,2422.95,2139.56,16.0097,-374.652,-320.023,17.0702,54.6286,-654.035,0.390872,,97.28,16.00
slurm-13211179.out,iteration,instance_N15_R1_D10__1.txt,18000,4,true,inf,STD,Optimal,Proved,0,478,1254.74,705.356,28.7833,-374.652,-320.023,17.0702,54.6286,-654.036,0.222597,,95.32,16.00
slurm-13211180.out,result,instance_N15_R1_D10__2.txt,0,3,true,0.000000,CG,Optimal,Proved,1,4,2.24567,1.8157,0.377067,-392.435,-392.435,2.31757e-13,9.09495e-13,-713.866,54.9709,,0.00,16.00
slurm-13211181.out,result,instance_N15_R1_D10__2.txt,18000,3,true,inf,STD,Optimal,Proved,0,4,0.567019,0.127788,0.3957,-392.435,-392.435,2.60727e-13,1.02318e-12,-713.866,54.9709,,0.00,16.00
slurm-13211182.out,result,instance_N15_R1_D10__2.txt,0,4,true,0.000000,CG,Optimal,Proved,1,3,1.25219,0.92737,0.295657,-392.435,-392.435,2.02787e-13,7.95808e-13,-673.622,38.2356,,0.00,16.00
slurm-13211183.out,result,instance_N15_R1_D10__2.txt,18000,4,true,inf,STD,Optimal,Proved,0,3,0.348819,0.046557,0.279698,-392.435,-392.435,2.60727e-13,1.02318e-12,-673.622,38.2356,,0.00,16.00
slurm-13211184.out,result,instance_N15_R1_D10__3.txt,0,3,true,0.000000,CG,Optimal,Proved,1,5,12.6997,11.0451,1.52735,-400.002,-400.002,2.84216e-14,1.13687e-13,-843.101,42.8544,,0.00,16.00
slurm-13211185.out,result,instance_N15_R1_D10__3.txt,18000,3,true,inf,STD,Optimal,Proved,0,5,2.04037,0.427041,1.49976,-400.002,-400.002,2.84216e-14,1.13687e-13,-843.101,42.8544,,0.00,16.00
slurm-13211186.out,result,instance_N15_R1_D10__3.txt,0,4,true,0.000000,CG,Optimal,Proved,1,4,8.94615,7.56896,1.30555,-400.002,-400.002,2.84216e-14,1.13687e-13,-823.522,39.7621,,0.00,16.00
slurm-13211187.out,result,instance_N15_R1_D10__3.txt,18000,4,true,inf,STD,Optimal,Proved,0,4,1.58932,0.270804,1.26173,-400.002,-400.002,6.96328e-12,2.78533e-11,-823.522,39.7621,,0.00,16.00
slurm-13211188.out,result,instance_N15_R1_D10__4.txt,0,3,true,0.000000,CG,Optimal,Proved,1,7,12.4704,11.5702,0.739314,-462.007,-462.007,2.46071e-14,1.13687e-13,-804.34,35.3061,,0.00,16.00
slurm-13211189.out,result,instance_N15_R1_D10__4.txt,18000,3,true,inf,STD,Optimal,Proved,0,7,1.74692,0.867985,0.737017,-462.007,-462.007,2.46071e-14,1.13687e-13,-804.34,35.3061,,0.00,16.00
slurm-13211190.out,result,instance_N15_R1_D10__4.txt,0,4,true,0.000000,CG,Optimal,Proved,1,6,12.1465,11.463,0.562036,-462.007,-462.007,4.92143e-14,2.27374e-13,-799.376,36.4659,,0.00,16.00
slurm-13211191.out,result,instance_N15_R1_D10__4.txt,18000,4,true,inf,STD,Optimal,Proved,0,6,1.31066,0.68078,0.536793,-462.007,-462.007,7.82507e-12,3.61524e-11,-799.376,36.4659,,0.00,16.00
slurm-13211192.out,result,instance_N15_R1_D1__0.txt,0,3,true,0.000000,CG,Optimal,Proved,1,4,0.234096,0.151988,0.059769,-153.126,-153.126,0,0,-299.738,51.985,,0.00,16.00
slurm-13211193.out,result,instance_N15_R1_D1__0.txt,18000,3,true,inf,STD,Optimal,Proved,0,4,0.077806,0.013417,0.046913,-153.126,-153.126,0,0,-299.738,51.985,,0.00,16.00
slurm-13211194.out,result,instance_N15_R1_D1__0.txt,0,4,true,0.000000,CG,Optimal,Proved,1,4,0.24472,0.163195,0.059098,-153.126,-153.126,0,0,-299.738,51.985,,0.00,16.00
slurm-13211195.out,result,instance_N15_R1_D1__0.txt,18000,4,true,inf,STD,Optimal,Proved,0,4,0.077037,0.013072,0.046617,-153.126,-153.126,0,0,-299.738,51.985,,0.00,16.00
slurm-13211196.out,result,instance_N15_R1_D1__1.txt,0,3,true,0.000000,CG,Optimal,Proved,1,7,0.685404,0.52579,0.096212,-82.3011,-82.3011,6.90677e-14,5.68434e-14,-189.881,75.8835,,0.00,16.00
slurm-13211197.out,result,instance_N15_R1_D1__1.txt,18000,3,true,inf,STD,Optimal,Proved,0,7,0.205434,0.043785,0.108767,-82.3011,-82.3011,1.96843e-12,1.62004e-12,-189.881,75.8835,,0.00,16.00
slurm-13211198.out,result,instance_N15_R1_D1__1.txt,0,4,true,0.000000,CG,Optimal,Proved,1,6,0.40657,0.290099,0.069208,-82.3011,-82.3011,3.45338e-14,2.84217e-14,-183.096,83.3884,,0.00,16.00
slurm-13211199.out,result,instance_N15_R1_D1__1.txt,18000,4,true,inf,STD,Optimal,Proved,0,6,0.183447,0.048993,0.095359,-82.3011,-82.3011,1.86483e-12,1.53477e-12,-183.096,83.3884,,0.00,16.00
slurm-13211200.out,result,instance_N15_R1_D1__2.txt,0,3,true,0.000000,CG,Optimal,Proved,1,8,1.12999,0.94844,0.09606,-137.337,-137.337,3.33907e-05,4.58577e-05,-299.159,51.7172,,0.00,16.00
slurm-13211201.out,result,instance_N15_R1_D1__2.txt,18000,3,true,inf,STD,Optimal,Proved,0,8,0.215427,0.052201,0.094502,-137.337,-137.337,1.65559e-13,2.27374e-13,-299.159,51.7172,,0.00,16.00
slurm-13211202.out,result,instance_N15_R1_D1__2.txt,0,4,true,0.000000,CG,Optimal,Proved,1,8,1.17432,0.96794,0.121527,-137.337,-137.337,3.33907e-05,4.58577e-05,-299.159,51.7172,,0.00,16.00
slurm-13211203.out,result,instance_N15_R1_D1__2.txt,18000,4,true,inf,STD,Optimal,Proved,0,8,0.26249,0.055295,0.13691,-137.337,-137.337,1.65559e-13,2.27374e-13,-299.159,51.7172,,0.00,16.00
slurm-13211204.out,result,instance_N15_R1_D1__3.txt,0,3,true,0.000000,CG,Optimal,Proved,1,5,0.4683,0.377602,0.055584,-79.9328,-79.9328,1.06671e-13,8.52651e-14,-184.399,71.2941,,0.00,16.00
slurm-13211205.out,result,instance_N15_R1_D1__3.txt,18000,3,true,inf,STD,Optimal,Proved,0,5,0.188014,0.089707,0.070699,-79.9328,-79.9328,1.81341e-12,1.44951e-12,-184.399,71.2941,,0.00,16.00
slurm-13211206.out,result,instance_N15_R1_D1__3.txt,0,4,true,0.000000,CG,Optimal,Proved,1,5,0.474905,0.382537,0.056546,-79.9328,-79.9328,1.06671e-13,8.52651e-14,-184.399,71.2941,,0.00,16.00
slurm-13211207.out,result,instance_N15_R1_D1__3.txt,18000,4,true,inf,STD,Optimal,Proved,0,5,0.156313,0.072056,0.056826,-79.9328,-79.9328,1.81341e-12,1.44951e-12,-184.399,71.2941,,0.00,16.00
slurm-13211208.out,iteration,instance_N15_R1_D1__4.txt,0,3,true,0.000000,CG,Optimal,Proved,1,351,515.789,339.867,4.21256,-161.591,-96.0695,68.2025,65.5218,-203.823,0.499093,,48.74,16.00
slurm-13211209.out,iteration,instance_N15_R1_D1__4.txt,18000,3,true,inf,STD,Optimal,Proved,0,676,728.333,215.331,7.95833,-161.591,-96.0695,68.2025,65.5218,-203.824,0.259321,,99.80,16.00
slurm-13211210.out,iteration,instance_N15_R1_D1__4.txt,0,4,true,0.000000,CG,Optimal,Proved,1,351,516.282,338.794,4.19456,-161.591,-96.0695,68.2025,65.5218,-203.823,0.499093,,99.80,16.00
slurm-13211211.out,iteration,instance_N15_R1_D1__4.txt,18000,4,true,inf,STD,Optimal,Proved,0,676,712.064,211.168,7.53482,-161.591,-96.0695,68.2025,65.5218,-203.824,0.259321,,84.42,16.00
slurm-13211212.out,iteration,instance_N15_R1_D20__0.txt,0,3,true,0.000000,CG,Optimal,Proved,1,260,2501.32,2218.62,22.3492,-348.469,-288.152,20.9325,60.3172,-712.843,2.21956,,93.50,16.00
slurm-13211213.out,iteration,instance_N15_R1_D20__0.txt,18000,3,true,inf,STD,Optimal,Proved,0,449,1416.35,774.277,41.3972,-348.469,-288.152,20.9325,60.3172,-712.871,1.28644,,84.19,16.00
slurm-13211214.out,iteration,instance_N15_R1_D20__0.txt,0,4,true,0.000000,CG,Optimal,Proved,1,243,12546.2,12257.4,17.5459,-311.962,-289.492,7.76196,22.4702,-566.582,5.16045,,85.40,16.00
slurm-13211215.out,iteration,instance_N15_R1_D20__0.txt,18000,4,true,inf,STD,Optimal,Proved,0,449,1799.39,1152.91,32.7804,-311.962,-289.492,7.76195,22.4702,-566.467,2.79643,,99.58,16.00
slurm-13211216.out,result,instance_N15_R1_D20__1.txt,0,3,true,0.000000,CG,Optimal,Proved,1,4,4.34459,3.2873,0.986875,-274.703,-274.703,5.42149e-12,1.4893e-11,-621.393,78.1696,,0.00,16.00
