architecture,instance,method,warm_start,time,objective,status,success
mnist_3layer_60hidden_acc97.3_delta_5,32760,gurobi_ReLUQuadratic,nows,301.5854,4.453335344,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,32760,gurobi_ReLUQuadratic,ws,301.3731,3.907821728,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,32760,gurobi_ReLUSOS1,nows,302.3669,4.453335344,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,32760,gurobi_ReLUSOS1,ws,301.8835,3.907821728,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,32760,ipopt_ReLUQuadratic,nows,301.6005,48.38110815,UNKNOWN_STATUS_NUMERICAL_ERROR,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,32760,ipopt_ReLUQuadratic,ws,300.4451,63.75741638,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,34865,gurobi_ReLUBigM,nows,300.6288,7.133244719,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,34865,gurobi_ReLUBigM,ws,300.6092,13.69450591,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,34865,gurobi_ReLUQuadratic,nows,301.4581,8.524989236,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,34865,gurobi_ReLUQuadratic,ws,301.1411,7.314645605,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,34865,gurobi_ReLUSOS1,nows,301.9202,9.717198663,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,34865,gurobi_ReLUSOS1,ws,301.9338,7.672303234,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,34865,ipopt_ReLUQuadratic,nows,299.6404,55.47822309,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,34865,ipopt_ReLUQuadratic,ws,299.8423,54.20122116,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,3608,gurobi_ReLUBigM,nows,300.918,17.60336657,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,3608,gurobi_ReLUBigM,ws,300.8253,20.26819551,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,3608,gurobi_ReLUQuadratic,nows,301.5714,12.90865831,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,3608,gurobi_ReLUQuadratic,ws,301.1878,11.94530912,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,3608,gurobi_ReLUSOS1,nows,301.8823,12.90865831,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,3608,gurobi_ReLUSOS1,ws,302.4875,11.38488958,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,3608,ipopt_ReLUQuadratic,nows,300.5134,37.33152603,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,3608,ipopt_ReLUQuadratic,ws,300.2279,39.44691911,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,39703,gurobi_ReLUBigM,nows,300.7308,30.99980232,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,39703,gurobi_ReLUBigM,ws,300.5837,25.79342067,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,39703,gurobi_ReLUQuadratic,nows,301.093,20.2617359,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,39703,gurobi_ReLUQuadratic,ws,301.2057,18.73073563,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,39703,gurobi_ReLUSOS1,nows,301.977,20.2617359,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,39703,gurobi_ReLUSOS1,ws,302.1526,18.73073563,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,39703,ipopt_ReLUQuadratic,nows,301.1239,51.90096377,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,39703,ipopt_ReLUQuadratic,ws,299.0377,50.45826865,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,45793,gurobi_ReLUBigM,nows,300.5957,7.905379029,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,45793,gurobi_ReLUBigM,ws,300.6248,17.51894324,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,45793,gurobi_ReLUQuadratic,nows,301.4069,15.37637244,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,45793,gurobi_ReLUQuadratic,ws,301.3791,10.03518069,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,45793,gurobi_ReLUSOS1,nows,302.2269,15.37637244,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,45793,gurobi_ReLUSOS1,ws,301.7561,10.03518069,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,45793,ipopt_ReLUQuadratic,nows,300.2911,45.77334518,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,45793,ipopt_ReLUQuadratic,ws,301.0004,41.82661939,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,8463,gurobi_ReLUBigM,nows,300.8664,14.64362953,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,8463,gurobi_ReLUBigM,ws,300.5937,9.102851334,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,8463,gurobi_ReLUQuadratic,nows,301.1458,9.94389116,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,8463,gurobi_ReLUQuadratic,ws,301.2213,10.59970073,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,8463,gurobi_ReLUSOS1,nows,301.799,9.94389116,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,8463,gurobi_ReLUSOS1,ws,301.8651,10.59970073,TIME_LIMIT,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,8463,ipopt_ReLUQuadratic,nows,304.5862,55.22836259,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,8463,ipopt_ReLUQuadratic,ws,300.4501,47.26486998,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,11418,gurobi_ReLUBigM,nows,300.632,41.21335447,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,11418,gurobi_ReLUBigM,ws,301.1355,33.94049883,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,11418,gurobi_ReLUQuadratic,nows,301.1346,,TIME_LIMIT,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,11418,gurobi_ReLUQuadratic,ws,301.1343,31.94003257,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,11418,gurobi_ReLUSOS1,nows,301.9946,,TIME_LIMIT,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,11418,gurobi_ReLUSOS1,ws,302.6429,31.94003257,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,11418,ipopt_ReLUQuadratic,nows,300.9096,33.01286244,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,11418,ipopt_ReLUQuadratic,ws,299.0299,33.81530232,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,12216,gurobi_ReLUBigM,nows,300.5928,,TIME_LIMIT,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,12216,gurobi_ReLUBigM,ws,301.0354,32.49732105,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,12216,gurobi_ReLUQuadratic,nows,301.3247,21.63402545,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,12216,gurobi_ReLUQuadratic,ws,301.3854,28.51508654,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,12216,gurobi_ReLUSOS1,nows,301.9643,,TIME_LIMIT,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,12216,gurobi_ReLUSOS1,ws,302.3303,28.51508654,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,12216,ipopt_ReLUQuadratic,nows,300.2803,36.4656188,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,12216,ipopt_ReLUQuadratic,ws,300.7246,39.75586881,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,25303,gurobi_ReLUBigM,nows,300.6863,51.342011,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,25303,gurobi_ReLUBigM,ws,300.6332,36.96026151,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,25303,gurobi_ReLUQuadratic,nows,301.3069,42.25695691,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,25303,gurobi_ReLUQuadratic,ws,301.1804,39.8426928,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,25303,gurobi_ReLUSOS1,nows,301.8569,,TIME_LIMIT,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,25303,gurobi_ReLUSOS1,ws,301.9531,39.71583308,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,25303,ipopt_ReLUQuadratic,nows,300.5516,48.6304874,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,25303,ipopt_ReLUQuadratic,ws,300.3436,53.46083293,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,27143,gurobi_ReLUBigM,nows,300.7019,,TIME_LIMIT,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,27143,gurobi_ReLUBigM,ws,300.8875,49.49905028,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,27143,gurobi_ReLUQuadratic,nows,301.6355,,TIME_LIMIT,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,27143,gurobi_ReLUQuadratic,ws,301.2627,23.93738871,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,27143,gurobi_ReLUSOS1,nows,302.0277,,TIME_LIMIT,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,27143,gurobi_ReLUSOS1,ws,302.0331,,TIME_LIMIT,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,27143,ipopt_ReLUQuadratic,nows,300.3042,40.91282112,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,27143,ipopt_ReLUQuadratic,ws,300.6849,48.8696785,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,32760,gurobi_ReLUBigM,nows,300.6148,,TIME_LIMIT,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,32760,gurobi_ReLUBigM,ws,300.5856,34.82381595,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,32760,gurobi_ReLUQuadratic,nows,301.4589,,TIME_LIMIT,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,32760,gurobi_ReLUQuadratic,ws,301.215,7.573163418,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,32760,gurobi_ReLUSOS1,nows,302.1311,,TIME_LIMIT,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,32760,gurobi_ReLUSOS1,ws,302.3076,7.589770442,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,32760,ipopt_ReLUQuadratic,nows,300.414,45.17461385,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,32760,ipopt_ReLUQuadratic,ws,300.6675,54.90555666,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,34865,gurobi_ReLUBigM,nows,301.5868,,TIME_LIMIT,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,34865,gurobi_ReLUBigM,ws,301.6648,22.08876519,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,34865,gurobi_ReLUQuadratic,nows,301.2845,,TIME_LIMIT,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,34865,gurobi_ReLUQuadratic,ws,301.0356,29.84069454,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,34865,gurobi_ReLUSOS1,nows,302.02,,TIME_LIMIT,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,34865,gurobi_ReLUSOS1,ws,301.8721,29.84069454,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,34865,ipopt_ReLUQuadratic,nows,299.3459,46.13611332,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,34865,ipopt_ReLUQuadratic,ws,300.4741,55.27019015,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,3608,gurobi_ReLUBigM,nows,300.8271,57.14327975,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,3608,gurobi_ReLUBigM,ws,300.7855,34.49006158,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,3608,gurobi_ReLUQuadratic,nows,300.9787,,TIME_LIMIT,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,3608,gurobi_ReLUQuadratic,ws,301.0187,18.35765864,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,3608,gurobi_ReLUSOS1,nows,301.8155,,TIME_LIMIT,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,3608,gurobi_ReLUSOS1,ws,301.823,18.35765864,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,3608,ipopt_ReLUQuadratic,nows,300.2683,36.69727636,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,3608,ipopt_ReLUQuadratic,ws,300.1439,57.32313446,UNKNOWN_STATUS_NUMERICAL_ERROR,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,39703,gurobi_ReLUBigM,nows,300.7197,50.11812636,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,39703,gurobi_ReLUBigM,ws,300.606,40.06995338,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,39703,gurobi_ReLUQuadratic,nows,301.2765,,TIME_LIMIT,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,39703,gurobi_ReLUQuadratic,ws,301.0102,31.74346815,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,39703,gurobi_ReLUSOS1,nows,301.9604,34.45845973,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,39703,gurobi_ReLUSOS1,ws,301.8137,31.74346815,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,39703,ipopt_ReLUQuadratic,nows,300.7506,47.48855909,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,39703,ipopt_ReLUQuadratic,ws,300.3105,53.06354251,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,45793,gurobi_ReLUBigM,nows,300.7523,,TIME_LIMIT,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,45793,gurobi_ReLUBigM,ws,300.7771,32.93001308,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,45793,gurobi_ReLUQuadratic,nows,301.2732,25.4572018,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,45793,gurobi_ReLUQuadratic,ws,301.048,19.99166307,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,45793,gurobi_ReLUSOS1,nows,301.6898,18.28652479,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,45793,gurobi_ReLUSOS1,ws,301.7556,19.99166307,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,45793,ipopt_ReLUQuadratic,nows,302.0693,37.97459931,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,45793,ipopt_ReLUQuadratic,ws,300.1425,35.36747642,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,8463,gurobi_ReLUBigM,nows,300.7491,21.91611243,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,8463,gurobi_ReLUBigM,ws,300.8501,29.58261739,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,8463,gurobi_ReLUQuadratic,nows,301.1494,24.73133975,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,8463,gurobi_ReLUQuadratic,ws,301.165,20.19274317,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,8463,gurobi_ReLUSOS1,nows,301.94,,TIME_LIMIT,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,8463,gurobi_ReLUSOS1,ws,302.3485,23.93861052,TIME_LIMIT,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,8463,ipopt_ReLUQuadratic,nows,300.5542,36.49088627,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,8463,ipopt_ReLUQuadratic,ws,299.3468,35.95473644,UNKNOWN_STATUS_LOCALLY_SOLVED,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,11418,gurobi_FixedParam,nows,301.96,8.8055,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,11418,ipopt_FixedParam,nows,300.61,8.805005,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,11418,gurobi_FixedParam,ws,302.06,8.8055,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,11418,ipopt_FixedParam,ws,7.78,8.805005,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,12216,gurobi_FixedParam,nows,302.29,13.143687,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,12216,ipopt_FixedParam,nows,301.24,13.143218,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,12216,gurobi_FixedParam,ws,302.78,13.14645,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,12216,ipopt_FixedParam,ws,12.56,13.143218,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,25303,gurobi_FixedParam,nows,302.54,12.292859,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,25303,ipopt_FixedParam,nows,301.28,12.282183,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,25303,gurobi_FixedParam,ws,302.01,12.283451,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,25303,ipopt_FixedParam,ws,16.73,12.282183,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,27143,gurobi_FixedParam,nows,302.17,17.406128,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,27143,ipopt_FixedParam,nows,301.72,10.711614,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,27143,gurobi_FixedParam,ws,302.12,17.406128,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,27143,ipopt_FixedParam,ws,13.43,10.711614,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,32760,gurobi_FixedParam,nows,302.23,4.862938,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,32760,ipopt_FixedParam,nows,300.25,4.862458,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,32760,gurobi_FixedParam,ws,302.42,4.862938,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,32760,ipopt_FixedParam,ws,13.32,4.862458,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,34865,gurobi_FixedParam,nows,300,,,FALSE
mnist_1layer_100hidden_acc97.7_delta_5,34865,ipopt_FixedParam,nows,300.6,11.717808,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,34865,gurobi_FixedParam,ws,302.11,,,FALSE
mnist_1layer_100hidden_acc97.7_delta_5,34865,ipopt_FixedParam,ws,11.32,11.717808,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,3608,gurobi_FixedParam,nows,302.23,6.821626,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,3608,ipopt_FixedParam,nows,300.32,6.820588,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,3608,gurobi_FixedParam,ws,302.3,6.821626,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,3608,ipopt_FixedParam,ws,15.08,6.820588,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,39703,gurobi_FixedParam,nows,301.98,12.181303,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,39703,ipopt_FixedParam,nows,301.37,12.170472,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,39703,gurobi_FixedParam,ws,302.11,12.181303,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,39703,ipopt_FixedParam,ws,14.94,12.170472,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,45793,gurobi_FixedParam,nows,302,7.436551,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,45793,ipopt_FixedParam,nows,301.19,7.425894,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,45793,gurobi_FixedParam,ws,302.09,7.436551,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,45793,ipopt_FixedParam,ws,14.51,7.425894,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,8463,gurobi_FixedParam,nows,302.32,7.898492,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,8463,ipopt_FixedParam,nows,301.72,7.769279,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,8463,gurobi_FixedParam,ws,302.45,7.898492,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,8463,ipopt_FixedParam,ws,11.5,7.769279,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,11418,gurobi_FixedParam,nows,302.96,11.226941,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,11418,ipopt_FixedParam,nows,302.07,11.226429,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,11418,gurobi_FixedParam,ws,302.88,11.226941,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,11418,ipopt_FixedParam,ws,20.25,11.226429,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,12216,gurobi_FixedParam,nows,302.62,72.019427,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,12216,ipopt_FixedParam,nows,303.55,13.296745,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,12216,gurobi_FixedParam,ws,302.72,13.304769,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,12216,ipopt_FixedParam,ws,32.29,13.296745,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,25303,gurobi_FixedParam,nows,300,,,FALSE
mnist_1layer_200hidden_acc97.7_delta_5,25303,ipopt_FixedParam,nows,302.42,18.949754,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,25303,gurobi_FixedParam,ws,302.62,,,FALSE
mnist_1layer_200hidden_acc97.7_delta_5,25303,ipopt_FixedParam,ws,34.48,18.949754,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,27143,gurobi_FixedParam,nows,303.02,118.811186,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,27143,ipopt_FixedParam,nows,301.39,11.911861,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,27143,gurobi_FixedParam,ws,303.02,118.811186,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,27143,ipopt_FixedParam,ws,19.29,11.911861,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,32760,gurobi_FixedParam,nows,302.61,66.869344,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,32760,ipopt_FixedParam,nows,302.31,8.065839,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,32760,gurobi_FixedParam,ws,302.92,112.470379,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,32760,ipopt_FixedParam,ws,25.95,8.065839,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,34865,gurobi_FixedParam,nows,303.26,16.164671,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,34865,ipopt_FixedParam,nows,304.83,16.214484,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,34865,gurobi_FixedParam,ws,303.1,16.164671,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,34865,ipopt_FixedParam,ws,105.23,16.214484,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,3608,gurobi_FixedParam,nows,300,,,FALSE
mnist_1layer_200hidden_acc97.7_delta_5,3608,ipopt_FixedParam,nows,300.84,10.939217,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,3608,gurobi_FixedParam,ws,302.4,,,FALSE
mnist_1layer_200hidden_acc97.7_delta_5,3608,ipopt_FixedParam,ws,21.59,10.939217,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,39703,gurobi_FixedParam,nows,302.73,18.217723,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,39703,ipopt_FixedParam,nows,301.67,19.360485,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,39703,gurobi_FixedParam,ws,302.64,18.217723,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,39703,ipopt_FixedParam,ws,20.12,19.360485,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,45793,gurobi_FixedParam,nows,300,,,FALSE
mnist_1layer_200hidden_acc97.7_delta_5,45793,ipopt_FixedParam,nows,301.55,11.282821,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,45793,gurobi_FixedParam,ws,302.59,,,FALSE
mnist_1layer_200hidden_acc97.7_delta_5,45793,ipopt_FixedParam,ws,22.01,11.282821,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,8463,gurobi_FixedParam,nows,302.84,14.206717,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,8463,ipopt_FixedParam,nows,301.11,14.238342,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,8463,gurobi_FixedParam,ws,302.96,14.206717,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,8463,ipopt_FixedParam,ws,23.48,14.238342,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,11418,gurobi_FixedParam,nows,300.2,11.117909,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,11418,ipopt_FixedParam,nows,300.32,11.202116,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,11418,gurobi_FixedParam,ws,109.46,11.117909,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,11418,ipopt_FixedParam,ws,3.85,11.202116,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,12216,gurobi_FixedParam,nows,300.23,8.194477,,TRUE
