architecture,instance,method,warm_start,time,objective,status,gap,best_bound,success
mnist_3layer_20hidden_acc95.7_delta_5,3608,ipopt_FixedParam,nows,300.24,8.561144,,,,TRUE
mnist_3layer_20hidden_acc95.7_delta_5,3608,gurobi_FixedParam,ws,302,8.561141,,,,TRUE
mnist_3layer_20hidden_acc95.7_delta_5,3608,ipopt_FixedParam,ws,4.08,8.561144,,,,TRUE
mnist_3layer_20hidden_acc95.7_delta_5,39703,gurobi_FixedParam,nows,302.08,9.300196,,,,TRUE
mnist_3layer_20hidden_acc95.7_delta_5,39703,ipopt_FixedParam,nows,300.09,9.300074,,,,TRUE
mnist_3layer_20hidden_acc95.7_delta_5,39703,gurobi_FixedParam,ws,302.44,9.300196,,,,TRUE
mnist_3layer_20hidden_acc95.7_delta_5,39703,ipopt_FixedParam,ws,4.86,9.300074,,,,TRUE
mnist_3layer_20hidden_acc95.7_delta_5,45793,gurobi_FixedParam,nows,302.05,7.912755,,,,TRUE
mnist_3layer_20hidden_acc95.7_delta_5,45793,ipopt_FixedParam,nows,300.23,7.095021,,,,TRUE
mnist_3layer_20hidden_acc95.7_delta_5,45793,gurobi_FixedParam,ws,302.06,7.912755,,,,TRUE
mnist_3layer_20hidden_acc95.7_delta_5,45793,ipopt_FixedParam,ws,3.6,7.095021,,,,TRUE
mnist_3layer_20hidden_acc95.7_delta_5,8463,gurobi_FixedParam,nows,300.16,6.707774,,,,TRUE
mnist_3layer_20hidden_acc95.7_delta_5,8463,ipopt_FixedParam,nows,300.18,6.707776,,,,TRUE
mnist_3layer_20hidden_acc95.7_delta_5,8463,gurobi_FixedParam,ws,195.21,6.707774,,,,TRUE
mnist_3layer_20hidden_acc95.7_delta_5,8463,ipopt_FixedParam,ws,4.06,6.707776,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,11418,gurobi_FixedParam,nows,302.41,10.14529,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,11418,ipopt_FixedParam,nows,300.57,10.15838,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,11418,gurobi_FixedParam,ws,302.49,10.14529,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,11418,ipopt_FixedParam,ws,9.07,10.15838,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,12216,gurobi_FixedParam,nows,302.28,6.592487,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,12216,ipopt_FixedParam,nows,300.58,6.570727,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,12216,gurobi_FixedParam,ws,302.28,6.592487,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,12216,ipopt_FixedParam,ws,8.88,6.570727,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,25303,gurobi_FixedParam,nows,302.28,8.951824,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,25303,ipopt_FixedParam,nows,300.99,9.71093,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,25303,gurobi_FixedParam,ws,302.27,8.951824,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,25303,ipopt_FixedParam,ws,11.87,9.71093,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,27143,gurobi_FixedParam,nows,302.09,12.739767,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,27143,ipopt_FixedParam,nows,301.01,13.254154,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,27143,gurobi_FixedParam,ws,302.27,12.739387,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,27143,ipopt_FixedParam,ws,10.65,13.254154,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,32760,gurobi_FixedParam,nows,301.84,2.928183,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,32760,ipopt_FixedParam,nows,300.55,2.917981,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,32760,gurobi_FixedParam,ws,302.11,2.928183,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,32760,ipopt_FixedParam,ws,12.27,2.917981,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,34865,gurobi_FixedParam,nows,301.88,10.119847,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,34865,ipopt_FixedParam,nows,301.11,7.584788,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,34865,gurobi_FixedParam,ws,301.9,10.119847,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,34865,ipopt_FixedParam,ws,7.85,7.584788,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,3608,gurobi_FixedParam,nows,301.87,9.509137,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,3608,ipopt_FixedParam,nows,300.2,9.513684,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,3608,gurobi_FixedParam,ws,302.34,9.509137,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,3608,ipopt_FixedParam,ws,11.28,9.513684,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,39703,gurobi_FixedParam,nows,302.36,12.128603,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,39703,ipopt_FixedParam,nows,300.15,12.11766,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,39703,gurobi_FixedParam,ws,302.11,12.128603,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,39703,ipopt_FixedParam,ws,7.45,12.11766,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,45793,gurobi_FixedParam,nows,302.12,4.639,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,45793,ipopt_FixedParam,nows,300.29,4.637286,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,45793,gurobi_FixedParam,ws,302.09,4.639,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,45793,ipopt_FixedParam,ws,6.58,4.637286,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,8463,gurobi_FixedParam,nows,302.16,5.557569,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,8463,ipopt_FixedParam,nows,300.8,5.557036,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,8463,gurobi_FixedParam,ws,302.2,5.557569,,,,TRUE
mnist_3layer_40hidden_acc97.0_delta_5,8463,ipopt_FixedParam,ws,10.63,5.557036,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,11418,gurobi_FixedParam,nows,302.52,10.261247,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,11418,ipopt_FixedParam,nows,300.26,10.339515,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,11418,gurobi_FixedParam,ws,302.21,10.261247,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,11418,ipopt_FixedParam,ws,14.91,10.339515,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,12216,gurobi_FixedParam,nows,302.37,9.659268,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,12216,ipopt_FixedParam,nows,300.67,7.844197,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,12216,gurobi_FixedParam,ws,302.15,9.659268,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,12216,ipopt_FixedParam,ws,13.91,7.844197,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,25303,gurobi_FixedParam,nows,301.95,7.585788,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,25303,ipopt_FixedParam,nows,300.51,7.6812,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,25303,gurobi_FixedParam,ws,301.96,7.585788,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,25303,ipopt_FixedParam,ws,14.59,7.6812,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,27143,gurobi_FixedParam,nows,301.93,10.060373,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,27143,ipopt_FixedParam,nows,300.23,10.182854,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,27143,gurobi_FixedParam,ws,302.52,10.060373,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,27143,ipopt_FixedParam,ws,14.86,10.182854,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,32760,gurobi_FixedParam,nows,302.19,3.746608,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,32760,ipopt_FixedParam,nows,301.03,3.745446,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,32760,gurobi_FixedParam,ws,302.26,3.746608,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,32760,ipopt_FixedParam,ws,10.96,3.745446,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,34865,gurobi_FixedParam,nows,302.21,6.898827,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,34865,ipopt_FixedParam,nows,301.7,6.897427,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,34865,gurobi_FixedParam,ws,302.24,6.898827,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,34865,ipopt_FixedParam,ws,14.54,6.897427,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,3608,gurobi_FixedParam,nows,302.42,9.634564,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,3608,ipopt_FixedParam,nows,301.01,8.447479,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,3608,gurobi_FixedParam,ws,302.4,9.634564,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,3608,ipopt_FixedParam,ws,12.29,8.447479,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,39703,gurobi_FixedParam,nows,302.65,14.5797,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,39703,ipopt_FixedParam,nows,300.68,14.586407,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,39703,gurobi_FixedParam,ws,302.08,14.5797,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,39703,ipopt_FixedParam,ws,11.03,14.586407,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,45793,gurobi_FixedParam,nows,302.09,6.018036,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,45793,ipopt_FixedParam,nows,300.93,6.016203,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,45793,gurobi_FixedParam,ws,302.47,6.018036,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,45793,ipopt_FixedParam,ws,15.82,6.016203,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,8463,gurobi_FixedParam,nows,302.11,7.616173,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,8463,ipopt_FixedParam,nows,300.51,7.61462,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,8463,gurobi_FixedParam,ws,302.07,7.616173,,,,TRUE
mnist_3layer_60hidden_acc97.3_delta_5,8463,ipopt_FixedParam,ws,11.29,7.61462,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,11418,gurobi_FixedParam,nows,302.1,14.104432,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,11418,ipopt_FixedParam,nows,300.41,14.129228,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,11418,gurobi_FixedParam,ws,302.04,14.104432,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,11418,ipopt_FixedParam,ws,21.43,14.129228,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,12216,gurobi_FixedParam,nows,302.19,,,,,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,12216,ipopt_FixedParam,nows,300.82,9.237034,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,12216,gurobi_FixedParam,ws,302.2,,,,,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,12216,ipopt_FixedParam,ws,13.72,9.237034,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,25303,gurobi_FixedParam,nows,302.22,14.92109,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,25303,ipopt_FixedParam,nows,300.66,15.037477,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,25303,gurobi_FixedParam,ws,302.01,14.92109,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,25303,ipopt_FixedParam,ws,17.3,15.037477,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,27143,gurobi_FixedParam,nows,301.92,,,,,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,27143,ipopt_FixedParam,nows,300.76,9.298784,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,27143,gurobi_FixedParam,ws,301.91,,,,,FALSE
mnist_3layer_80hidden_acc97.7_delta_5,27143,ipopt_FixedParam,ws,14.19,9.298784,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,32760,gurobi_FixedParam,nows,302.03,4.051186,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,32760,ipopt_FixedParam,nows,300.75,4.051058,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,32760,gurobi_FixedParam,ws,302.11,4.051186,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,32760,ipopt_FixedParam,ws,13.48,4.051058,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,34865,gurobi_FixedParam,nows,302.34,8.754689,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,34865,ipopt_FixedParam,nows,300.68,8.766206,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,34865,gurobi_FixedParam,ws,302.28,8.745896,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,34865,ipopt_FixedParam,ws,20.02,8.766206,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,3608,gurobi_FixedParam,nows,302.21,10.46303,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,3608,ipopt_FixedParam,nows,300.51,10.451927,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,3608,gurobi_FixedParam,ws,302.21,10.46303,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,3608,ipopt_FixedParam,ws,23.4,10.451927,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,39703,gurobi_FixedParam,nows,302.27,13.919678,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,39703,ipopt_FixedParam,nows,301.09,13.909819,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,39703,gurobi_FixedParam,ws,302.17,13.919678,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,39703,ipopt_FixedParam,ws,15.4,13.909819,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,45793,gurobi_FixedParam,nows,302.17,7.311854,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,45793,ipopt_FixedParam,nows,300.79,8.483015,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,45793,gurobi_FixedParam,ws,302.13,7.311854,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,45793,ipopt_FixedParam,ws,14.32,8.483015,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,8463,gurobi_FixedParam,nows,302.25,12.079518,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,8463,ipopt_FixedParam,nows,300.79,12.078306,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,8463,gurobi_FixedParam,ws,302.14,12.079518,,,,TRUE
mnist_3layer_80hidden_acc97.7_delta_5,8463,ipopt_FixedParam,ws,18.67,12.078306,,,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,11418,gurobi_TwoBlockPADM,nows,300.1,132.851889,,,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,11418,gurobi_TwoBlockPADM,ws,3.06,134.031373,,,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,12216,gurobi_TwoBlockPADM,nows,300.05,139.97339,,,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,12216,gurobi_TwoBlockPADM,ws,3.03,138.352941,,,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,25303,gurobi_TwoBlockPADM,nows,300.08,152.15689,,,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,25303,gurobi_TwoBlockPADM,ws,3.53,178.454902,,,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,27143,gurobi_TwoBlockPADM,nows,300.14,127.255802,,,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,27143,gurobi_TwoBlockPADM,ws,3.57,173.54902,,,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,32760,gurobi_TwoBlockPADM,nows,300.1,132.562142,,,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,32760,gurobi_TwoBlockPADM,ws,3.35,191.262745,,,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,34865,gurobi_TwoBlockPADM,nows,300.08,135.176169,,,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,34865,gurobi_TwoBlockPADM,ws,3.37,135.678431,,,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,3608,gurobi_TwoBlockPADM,nows,299.51,131.066037,,,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,3608,gurobi_TwoBlockPADM,ws,3.38,140.101961,,,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,39703,gurobi_TwoBlockPADM,nows,300.1,129.458253,,,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,39703,gurobi_TwoBlockPADM,ws,3.38,155.180392,,,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,45793,gurobi_TwoBlockPADM,nows,300.07,134.20548,,,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,45793,gurobi_TwoBlockPADM,ws,3.04,133.490196,,,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,8463,gurobi_TwoBlockPADM,nows,299.91,136.257612,,,,TRUE
mnist_1layer_100hidden_acc97.7_delta_5,8463,gurobi_TwoBlockPADM,ws,3.01,146.92549,,,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,11418,gurobi_TwoBlockPADM,nows,300.12,192.316262,,,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,11418,gurobi_TwoBlockPADM,ws,3.53,134.031373,,,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,12216,gurobi_TwoBlockPADM,nows,300.17,190.039148,,,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,12216,gurobi_TwoBlockPADM,ws,3.48,138.352941,,,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,25303,gurobi_TwoBlockPADM,nows,300.28,200.585716,,,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,25303,gurobi_TwoBlockPADM,ws,3.51,178.454902,,,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,27143,gurobi_TwoBlockPADM,nows,300.12,181.847821,,,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,27143,gurobi_TwoBlockPADM,ws,3.19,173.54902,,,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,32760,gurobi_TwoBlockPADM,nows,300.18,179.374326,,,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,32760,gurobi_TwoBlockPADM,ws,3.53,191.262745,,,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,34865,gurobi_TwoBlockPADM,nows,300.11,191.496161,,,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,34865,gurobi_TwoBlockPADM,ws,3.33,135.678431,,,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,3608,gurobi_TwoBlockPADM,nows,300.11,190.047658,,,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,3608,gurobi_TwoBlockPADM,ws,3.31,140.101961,,,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,39703,gurobi_TwoBlockPADM,nows,300.07,188.441408,,,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,39703,gurobi_TwoBlockPADM,ws,3.32,155.180392,,,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,45793,gurobi_TwoBlockPADM,nows,300.05,183.157481,,,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,45793,gurobi_TwoBlockPADM,ws,3.31,133.490196,,,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,8463,gurobi_TwoBlockPADM,nows,300.07,194.662347,,,,TRUE
mnist_1layer_200hidden_acc97.7_delta_5,8463,gurobi_TwoBlockPADM,ws,3.34,146.92549,,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,11418,gurobi_TwoBlockPADM,nows,299.69,81.074514,,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,11418,gurobi_TwoBlockPADM,ws,2.8,134.031373,,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,12216,gurobi_TwoBlockPADM,nows,299.68,73.041588,,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,12216,gurobi_TwoBlockPADM,ws,2.78,138.352941,,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,25303,gurobi_TwoBlockPADM,nows,299.59,70.991335,,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,25303,gurobi_TwoBlockPADM,ws,2.7,178.454902,,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,27143,gurobi_TwoBlockPADM,nows,299.54,67.364455,,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,27143,gurobi_TwoBlockPADM,ws,2.7,173.54902,,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,32760,gurobi_TwoBlockPADM,nows,299.96,62.443188,,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,32760,gurobi_TwoBlockPADM,ws,2.96,191.262745,,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,34865,gurobi_TwoBlockPADM,nows,300.09,65.669158,,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,34865,gurobi_TwoBlockPADM,ws,3.27,135.678431,,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,3608,gurobi_TwoBlockPADM,nows,299.74,63.901117,,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,3608,gurobi_TwoBlockPADM,ws,2.84,140.101961,,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,39703,gurobi_TwoBlockPADM,nows,299.64,77.902917,,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,39703,gurobi_TwoBlockPADM,ws,2.83,155.180392,,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,45793,gurobi_TwoBlockPADM,nows,299.54,64.259777,,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,45793,gurobi_TwoBlockPADM,ws,2.85,133.490196,,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,8463,gurobi_TwoBlockPADM,nows,300.16,72.942638,,,,TRUE
mnist_1layer_20hidden_acc95.1_delta_5,8463,gurobi_TwoBlockPADM,ws,3.48,146.92549,,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,11418,gurobi_TwoBlockPADM,nows,300.14,90.19722,,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,11418,gurobi_TwoBlockPADM,ws,3.24,134.031373,,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,12216,gurobi_TwoBlockPADM,nows,299.65,86.269072,,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,12216,gurobi_TwoBlockPADM,ws,2.96,138.352941,,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,25303,gurobi_TwoBlockPADM,nows,300.03,72.495804,,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,25303,gurobi_TwoBlockPADM,ws,2.75,178.454902,,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,27143,gurobi_TwoBlockPADM,nows,300.02,75.99955,,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,27143,gurobi_TwoBlockPADM,ws,2.71,173.54902,,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,32760,gurobi_TwoBlockPADM,nows,300.09,57.816743,,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,32760,gurobi_TwoBlockPADM,ws,2.86,191.262745,,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,34865,gurobi_TwoBlockPADM,nows,299.78,70.496826,,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,34865,gurobi_TwoBlockPADM,ws,3.08,135.678431,,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,3608,gurobi_TwoBlockPADM,nows,300.09,72.11918,,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,3608,gurobi_TwoBlockPADM,ws,3.69,140.101961,,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,39703,gurobi_TwoBlockPADM,nows,300.1,87.453915,,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,39703,gurobi_TwoBlockPADM,ws,3.78,155.180392,,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,45793,gurobi_TwoBlockPADM,nows,300.09,66.422834,,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,45793,gurobi_TwoBlockPADM,ws,2.77,133.490196,,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,8463,gurobi_TwoBlockPADM,nows,300.1,82.146632,,,,TRUE
mnist_1layer_40hidden_acc97.0_delta_5,8463,gurobi_TwoBlockPADM,ws,3.01,146.92549,,,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,11418,gurobi_TwoBlockPADM,nows,300.09,115.153349,,,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,11418,gurobi_TwoBlockPADM,ws,3.48,134.031373,,,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,12216,gurobi_TwoBlockPADM,nows,300.12,108.870226,,,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,12216,gurobi_TwoBlockPADM,ws,2.74,138.352941,,,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,25303,gurobi_TwoBlockPADM,nows,300.06,120.715227,,,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,25303,gurobi_TwoBlockPADM,ws,3.26,178.454902,,,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,27143,gurobi_TwoBlockPADM,nows,300.09,114.618214,,,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,27143,gurobi_TwoBlockPADM,ws,3.12,173.54902,,,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,32760,gurobi_TwoBlockPADM,nows,300.05,118.727334,,,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,32760,gurobi_TwoBlockPADM,ws,3.09,191.262745,,,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,34865,gurobi_TwoBlockPADM,nows,300.05,105.561903,,,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,34865,gurobi_TwoBlockPADM,ws,3.22,135.678431,,,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,3608,gurobi_TwoBlockPADM,nows,299.77,102.91238,,,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,3608,gurobi_TwoBlockPADM,ws,3.08,140.101961,,,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,39703,gurobi_TwoBlockPADM,nows,299.66,119.243452,,,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,39703,gurobi_TwoBlockPADM,ws,3.16,155.180392,,,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,45793,gurobi_TwoBlockPADM,nows,300.05,108.784785,,,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,45793,gurobi_TwoBlockPADM,ws,2.85,133.490196,,,,TRUE
mnist_1layer_60hidden_acc97.1_delta_5,8463,gurobi_TwoBlockPADM,nows,300.1,117.115157,,,,TRUE
