slurm-14630687_177.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_15_7_5.txt_trad.txt_K19.aux,NLP,3600.07,Feasible,TimeLimit,5,0
slurm-14630687_1781.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5050W06.KNP.aux,NLP,3600.06,Infeasible,TimeLimit,1e+20,1e+20
slurm-14630687_1783.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5050W07.KNP.aux,NLP,3600,Infeasible,TimeLimit,1e+20,1e+20
slurm-14630687_1785.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5050W08.KNP.aux,NLP,3600,Infeasible,TimeLimit,1e+20,1e+20
slurm-14630687_1787.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5050W09.KNP.aux,NLP,3600,Infeasible,TimeLimit,1e+20,1e+20
slurm-14630687_1789.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5050W10.KNP.aux,NLP,3600.06,Feasible,TimeLimit,18694,0
slurm-14630687_1791.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5050W11.KNP.aux,NLP,3600.01,Infeasible,TimeLimit,1e+20,1e+20
slurm-14630687_1793.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5050W12.KNP.aux,NLP,3600.02,Infeasible,TimeLimit,1e+20,1e+20
slurm-14630687_1795.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5050W13.KNP.aux,NLP,3600.01,Infeasible,TimeLimit,1e+20,1e+20
slurm-14630687_1797.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5050W14.KNP.aux,NLP,3600,Infeasible,TimeLimit,1e+20,1e+20
slurm-14630687_1799.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5050W15.KNP.aux,NLP,3600.03,Feasible,TimeLimit,16322,0
slurm-14630687_179.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_15_7_6.txt_trad.txt_K19.aux,NLP,3600.01,Feasible,TimeLimit,5,0
slurm-14630687_17.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/2AP05-19.aux,NLP,1.22014,Optimal,Proved,-39,-39
slurm-14630687_1801.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5050W16.KNP.aux,NLP,3600,Infeasible,TimeLimit,1e+20,1e+20
slurm-14630687_1803.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5050W17.KNP.aux,NLP,3600,Infeasible,TimeLimit,1e+20,1e+20
slurm-14630687_1805.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5050W18.KNP.aux,NLP,3600,Infeasible,TimeLimit,1e+20,1e+20
slurm-14630687_1807.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5050W19.KNP.aux,NLP,3600.07,Infeasible,TimeLimit,1e+20,1e+20
slurm-14630687_1809.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/K5050W20.KNP.aux,NLP,3600.01,Feasible,TimeLimit,16724,0
slurm-14630687_1811.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/knapsack.aux,NLP,0.09088,Optimal,Proved,0,0
slurm-14630687_1813.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/l152lav-0.100000.aux,NLP,811.114,Optimal,Proved,4722,4722
slurm-14630687_1815.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/l152lav-0.500000.aux,NLP,3600.04,Optimal,Proved,4728,4728
slurm-14630687_1817.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/l152lav-0.900000.aux,NLP,3600,Infeasible,TimeLimit,1e+20,1e+20
slurm-14630687_181.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/BCPIns_15_7_7.txt_trad.txt_K19.aux,NLP,3600.04,Feasible,TimeLimit,5,0
slurm-14630687_1821.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking/lseu-0.100000.aux,NLP,40.55,Optimal,Proved,1120,1120
