slurm-16467097_10583.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_4.dat-100.aux,MILP,3600.03,Infeasible,TimeLimit,1e+20,1e+20,185085,-370170,185085
slurm-16467097_10589.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_4.dat-50.aux,MILP,3600.04,Infeasible,TimeLimit,1e+20,1e+20,153616,-307232,153616
slurm-16467097_10595.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_5.dat-0.aux,MILP,3600.28,Infeasible,TimeLimit,1e+20,1e+20,128204,-256408,128204
slurm-16467097_105.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-general/co-100_0_100.aux,MILP,3600.02,Infeasible,TimeLimit,1e+20,1e+20,269650,-546169,262780
slurm-16467097_10601.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_5.dat-100.aux,MILP,3605.84,Optimal,Proved,0,0,180436,-360872,180436
slurm-16467097_10607.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_5.dat-50.aux,MILP,3608.84,Optimal,Proved,0,0,147687,-295374,147687
slurm-16467097_10613.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_6.dat-0.aux,MILP,3600.12,Infeasible,TimeLimit,1e+20,1e+20,126964,-253928,126964
slurm-16467097_10619.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_6.dat-100.aux,MILP,3600.21,Infeasible,TimeLimit,1e+20,1e+20,182724,-365448,182724
slurm-16467097_1061.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/2AP05-15.aux,MILP,2.22308,Optimal,Proved,-48,-48,50,-16,134
slurm-16467097_10625.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_6.dat-50.aux,MILP,3600,Infeasible,TimeLimit,1e+20,1e+20,152014,-304028,152014
slurm-16467097_10631.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_7.dat-0.aux,MILP,3600.35,Infeasible,TimeLimit,1e+20,1e+20,125373,-250746,125373
slurm-16467097_10637.out:result,/home/utr_lefebvre/counterfactual-new/code/bobilib/data//binary-linking-interdiction/OR5x500-0.25_7.dat-100.aux,MILP,3610.05,Optimal,Proved,0,0,181802,-363604,181802
