slurm-9379900.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_10.txt_trad.txt_K5_p75_k25_s75.aux,19,1,8,28,6,5,21,23,2.21955,0.773816,0.26764,0.26764,1.31873,1.31879,4,1,0,0,
slurm-9379901.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_10.txt_trad.txt_K5_p75_k50_s25.aux,19,1,8,28,6,5,21,23,7205.78,3548.01,0.451586,0.451586,0,2.32449,11679,1,0,0,
slurm-9379902.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_10.txt_trad.txt_K5_p75_k50_s50.aux,19,1,8,28,6,5,21,23,3.20126,1.26946,0.430916,0.430916,1.33749,1.33749,5,1,0,0,
slurm-9379903.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_10.txt_trad.txt_K5_p75_k50_s75.aux,19,1,8,28,6,5,21,23,7206.23,5611.13,0.227747,0.227747,0,2.40954,14693,1,0,0,
slurm-9379904.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_10.txt_trad.txt_K5_p75_k75_s25.aux,19,1,8,28,6,5,21,23,7205.87,4132.49,0.37225,0.37225,0,2.32965,12435,1,0,0,
slurm-9379905.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_10.txt_trad.txt_K5_p75_k75_s50.aux,19,1,8,28,6,5,21,23,7205.7,5106.08,0.310254,0.310254,1.32883,1.41531,10674,1,0,0,
slurm-9379906.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_10.txt_trad.txt_K5_p75_k75_s75.aux,19,1,8,28,6,5,21,23,7206.95,5242.99,0.275368,0.275368,0,2.14246,14800,1,0,0,
slurm-9379907.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_1.txt_trad.txt_K5_p25_k25_s25.aux,19,1,8,28,2,0,25,28,0.405265,0.313288,0.005974,0.005974,3.12111,3.12111,5,1,0,0,
slurm-9379908.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_1.txt_trad.txt_K5_p25_k25_s50.aux,19,1,8,28,2,0,25,28,0.890208,0.735849,0.006125,0.006125,3.15032,3.15033,9,1,0,0,
slurm-9379909.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_1.txt_trad.txt_K5_p25_k25_s75.aux,19,1,8,28,2,0,25,28,0.384175,0.276484,0.010394,0.010394,3.1203,3.12031,5,1,0,0,
slurm-9379910.out:result,/home/utr_lefebvre/AF-bilevel-ccg/code/data/nlp/BCPIns_8_7_1.txt_trad.txt_K5_p25_k50_s25.aux,19,1,8,28,2,0,25,28,0.300745,0.190202,0.004876,0.004876,3.12111,3.12111,4,1,0,0,
