instance,problem,approach,n_jobs,gamma,k,time,objective,n_active_col,quality,gap,rule_for_branching
instance_n15_r20_d20_2.txt,2,colgen-ext,15,8,0,1348.600,263.000,1,Optimal,0.00000,default
instance_n5_r5_d20_3.txt,2,colgen-ext,5,3,0,0.073,118.000,1,Optimal,0.00000,default
instance_n10_r5_d10_1.txt,2,colgen-ext,10,4,0,1.779,179.000,1,Optimal,0.00000,default
instance_n15_r20_d5_0.txt,2,colgen-ext,15,8,0,3.605,229.000,1,Optimal,0.00000,default
instance_n10_r10_d5_4.txt,2,colgen-ext,10,3,0,9.526,190.000,1,Optimal,0.00000,default
instance_n15_r5_d10_0.txt,2,colgen-ext,15,5,0,26.233,204.000,1,Optimal,0.00000,default
instance_n10_r30_d20_4.txt,2,colgen-ext,10,4,0,4.768,231.000,1,Optimal,0.00000,default
instance_n5_r30_d30_0.txt,2,colgen-ext,5,3,0,0.509,94.000,1,Optimal,0.00000,default
instance_n15_r30_d10_1.txt,2,colgen-ext,15,3,0,238.428,178.000,1,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,2,colgen-ext,15,9,0,2.220,287.000,1,Optimal,0.00000,default
instance_n15_r5_d10_2.txt,2,colgen-ext,15,2,0,64.277,333.000,1,Optimal,0.00000,default
instance_n10_r5_d10_3.txt,2,colgen-ext,10,3,0,3.733,179.000,1,Optimal,0.00000,default
instance_n15_r20_d10_4.txt,2,colgen-ext,15,7,0,8.688,264.000,1,Optimal,0.00000,default
instance_n10_r20_d20_3.txt,2,colgen-ext,10,7,0,3.114,171.000,1,Optimal,0.00000,default
instance_n15_r10_d30_4.txt,2,colgen-ext,15,5,0,1533.310,221.162,5,Optimal,0.00000,default
instance_n15_r5_d5_4.txt,2,colgen-ext,15,2,0,2.462,334.000,1,Optimal,0.00000,default
instance_n15_r20_d30_3.txt,2,colgen-ext,15,2,0,1579.340,203.653,4,Optimal,0.00000,default
instance_n10_r5_d30_4.txt,2,colgen-ext,10,6,0,23.908,168.000,1,Optimal,0.00000,default
instance_n15_r10_d10_1.txt,2,colgen-ext,15,7,0,57.355,304.000,1,Optimal,0.00000,default
instance_n5_r20_d10_2.txt,2,colgen-ext,5,2,0,0.028,120.000,1,Optimal,0.00000,default
instance_n15_r30_d30_4.txt,2,colgen-ext,15,1,0,163.909,73.621,6,Optimal,0.00000,default
instance_n10_r20_d10_0.txt,2,colgen-ext,10,3,0,1.604,170.000,1,Optimal,0.00000,default
instance_n15_r10_d5_0.txt,2,colgen-ext,15,9,0,4.950,368.000,1,Optimal,0.00000,default
instance_n10_r20_d5_4.txt,2,colgen-ext,10,2,0,3.563,256.000,1,Optimal,0.00000,default
instance_n15_r30_d20_2.txt,2,colgen-ext,15,7,0,8.974,239.000,1,Optimal,0.00000,default
instance_n10_r10_d30_0.txt,2,colgen-ext,10,1,0,6.974,143.854,2,Optimal,0.00000,default
instance_n10_r5_d20_0.txt,2,colgen-ext,10,7,0,3.014,120.000,1,Optimal,0.00000,default
instance_n15_r5_d20_1.txt,2,colgen-ext,15,6,0,73.156,196.000,1,Optimal,0.00000,default
instance_n10_r20_d10_2.txt,2,colgen-ext,10,4,0,2.398,133.000,1,Optimal,0.00000,default
instance_n5_r5_d5_2.txt,2,colgen-ext,5,1,0,0.034,70.000,1,Optimal,0.00000,default
instance_n15_r5_d5_1.txt,2,colgen-ext,15,9,0,2.583,300.000,1,Optimal,0.00000,default
instance_n15_r30_d5_4.txt,2,colgen-ext,15,2,0,2.248,179.000,1,Optimal,0.00000,default
instance_n15_r5_d20_3.txt,2,colgen-ext,15,1,0,221.431,127.224,5,Optimal,0.00000,default
instance_n10_r10_d30_2.txt,2,colgen-ext,10,6,0,23.185,181.000,1,Optimal,0.00000,default
instance_n15_r30_d10_4.txt,2,colgen-ext,15,8,0,13.177,301.000,1,Optimal,0.00000,default
instance_n15_r10_d20_4.txt,2,colgen-ext,15,5,0,2883.070,205.000,1,Optimal,0.00000,default
instance_n10_r20_d30_3.txt,2,colgen-ext,10,7,0,19.660,81.000,1,Optimal,0.00000,default
instance_n10_r10_d10_3.txt,2,colgen-ext,10,5,0,1.866,229.000,1,Optimal,0.00000,default
instance_n10_r5_d5_0.txt,2,colgen-ext,10,1,0,0.758,245.719,3,Optimal,0.00000,default
instance_n10_r30_d30_4.txt,2,colgen-ext,10,4,0,45.200,101.000,1,Optimal,0.00000,default
instance_n5_r30_d20_0.txt,2,colgen-ext,5,3,0,0.772,81.000,1,Optimal,0.00000,default
instance_n5_r5_d30_3.txt,2,colgen-ext,5,3,0,1.956,88.000,1,Optimal,0.00000,default
instance_n10_r10_d10_1.txt,2,colgen-ext,10,2,0,1.005,79.000,1,Optimal,0.00000,default
instance_n10_r5_d5_2.txt,2,colgen-ext,10,6,0,0.550,241.000,1,Optimal,0.00000,default
instance_n5_r20_d30_3.txt,2,colgen-ext,5,1,0,1.907,85.000,2,Optimal,0.00000,default
instance_n15_r5_d5_0.txt,2,colgen-ext,15,3,0,3.549,404.000,1,Optimal,0.00000,default
instance_n10_r30_d20_2.txt,2,colgen-ext,10,2,0,221.227,175.000,1,Optimal,0.00000,default
instance_n5_r10_d10_3.txt,2,colgen-ext,5,3,0,0.760,74.000,1,Optimal,0.00000,default
instance_n10_r10_d5_2.txt,2,colgen-ext,10,5,0,1.571,176.000,1,Optimal,0.00000,default
instance_n15_r10_d5_3.txt,2,colgen-ext,15,4,0,7.048,269.000,1,Optimal,0.00000,default
instance_n15_r20_d10_0.txt,2,colgen-ext,15,6,0,39.799,378.000,1,Optimal,0.00000,default
instance_n15_r5_d5_2.txt,2,colgen-ext,15,4,0,94.166,461.000,1,Optimal,0.00000,default
instance_n10_r30_d20_0.txt,2,colgen-ext,10,5,0,10.846,42.000,1,Optimal,0.00000,default
instance_n5_r30_d30_4.txt,2,colgen-ext,5,2,0,2.254,81.597,2,Optimal,0.00000,default
instance_n5_r30_d5_0.txt,2,colgen-ext,5,1,0,0.664,49.366,3,Optimal,0.00000,default
instance_n15_r20_d10_2.txt,2,colgen-ext,15,1,0,22.181,151.347,3,Optimal,0.00000,default
instance_n15_r10_d5_1.txt,2,colgen-ext,15,3,0,147.900,378.797,6,Optimal,0.00000,default
instance_n15_r5_d10_4.txt,2,colgen-ext,15,4,0,502.053,289.000,1,Optimal,0.00000,default
instance_n10_r10_d5_0.txt,2,colgen-ext,10,2,0,0.645,338.000,1,Optimal,0.00000,default
instance_n15_r20_d5_4.txt,2,colgen-ext,15,9,0,1.784,236.000,1,Optimal,0.00000,default
instance_n10_r10_d20_2.txt,2,colgen-ext,10,6,0,6.434,149.000,1,Optimal,0.00000,default
instance_n10_r10_d20_0.txt,2,colgen-ext,10,1,0,33.018,99.760,4,Optimal,0.00000,default
instance_n10_r5_d30_0.txt,2,colgen-ext,10,7,0,4.203,116.000,1,Optimal,0.00000,default
instance_n15_r30_d30_2.txt,2,colgen-ext,15,7,0,21.414,243.000,1,Optimal,0.00000,default
instance_n15_r10_d20_3.txt,2,colgen-ext,15,9,0,27.540,258.000,1,Optimal,0.00000,default
instance_n15_r30_d20_4.txt,2,colgen-ext,15,1,0,1930.490,90.795,5,Optimal,0.00000,default
instance_n10_r30_d5_1.txt,2,colgen-ext,10,2,0,2.270,144.000,1,Optimal,0.00000,default
instance_n10_r20_d5_2.txt,2,colgen-ext,10,4,0,1.447,171.000,1,Optimal,0.00000,default
instance_n15_r5_d10_3.txt,2,colgen-ext,15,8,0,9.220,347.000,1,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,2,colgen-ext,15,3,0,1.975,342.000,1,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,colgen-ext,15,5,0,2.257,238.000,1,Optimal,0.00000,default
instance_n15_r20_d20_1.txt,2,colgen-ext,15,5,0,108.363,285.000,1,Optimal,0.00000,default
instance_n15_r30_d10_0.txt,2,colgen-ext,15,9,0,3.414,182.000,1,Optimal,0.00000,default
instance_n5_r10_d5_1.txt,2,colgen-ext,5,1,0,0.155,68.000,1,Optimal,0.00000,default
instance_n10_r30_d10_3.txt,2,colgen-ext,10,1,0,1.391,122.281,3,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,colgen-ext,15,2,0,1.713,196.000,1,Optimal,0.00000,default
instance_n15_r30_d5_2.txt,2,colgen-ext,15,4,0,2.207,185.000,1,Optimal,0.00000,default
instance_n10_r20_d5_0.txt,2,colgen-ext,10,3,0,1.244,213.000,1,Optimal,0.00000,default
instance_n10_r30_d5_3.txt,2,colgen-ext,10,5,0,1.066,194.000,1,Optimal,0.00000,default
instance_n15_r10_d5_4.txt,2,colgen-ext,15,8,0,3.230,271.000,1,Optimal,0.00000,default
instance_n15_r20_d20_3.txt,2,colgen-ext,15,2,0,900.379,194.000,1,Optimal,0.00000,default
instance_n10_r5_d20_4.txt,2,colgen-ext,10,6,0,5.177,268.000,1,Optimal,0.00000,default
instance_n10_r20_d10_4.txt,2,colgen-ext,10,2,0,16.024,150.275,3,Optimal,0.00000,default
instance_n10_r30_d10_1.txt,2,colgen-ext,10,6,0,2.351,114.000,1,Optimal,0.00000,default
instance_n10_r5_d30_3.txt,2,colgen-ext,10,1,0,104.041,119.378,2,Optimal,0.00000,default
instance_n15_r20_d30_4.txt,2,colgen-ext,15,5,0,216.023,142.000,1,Optimal,0.00000,default
instance_n10_r10_d20_3.txt,2,colgen-ext,10,7,0,2.159,156.000,1,Optimal,0.00000,default
instance_n15_r10_d10_4.txt,2,colgen-ext,15,7,0,22.126,249.000,1,Optimal,0.00000,default
instance_n15_r5_d30_0.txt,2,colgen-ext,15,7,0,237.638,264.000,1,Optimal,0.00000,default
instance_n10_r5_d30_1.txt,2,colgen-ext,10,6,0,115.481,165.000,1,Optimal,0.00000,default
instance_n15_r10_d20_2.txt,2,colgen-ext,15,8,0,221.238,235.000,1,Optimal,0.00000,default
instance_n5_r30_d10_0.txt,2,colgen-ext,5,1,0,0.745,75.000,1,Optimal,0.00000,default
instance_n5_r10_d20_3.txt,2,colgen-ext,5,1,0,0.483,88.870,2,Optimal,0.00000,default
instance_n15_r30_d10_1.txt,2,colgen-ext,15,8,0,9.902,178.000,1,Optimal,0.00000,default
instance_n15_r20_d20_0.txt,2,colgen-ext,15,4,0,27.174,248.000,1,Optimal,0.00000,default
instance_n10_r20_d5_3.txt,2,colgen-ext,10,5,0,2.949,223.000,1,Optimal,0.00000,default
instance_n10_r30_d5_0.txt,2,colgen-ext,10,3,0,1.114,158.000,1,Optimal,0.00000,default
instance_n15_r20_d5_2.txt,2,colgen-ext,15,4,0,60.102,212.000,1,Optimal,0.00000,default
instance_n15_r30_d5_1.txt,2,colgen-ext,15,2,0,2.710,280.000,1,Optimal,0.00000,default
instance_n15_r5_d10_2.txt,2,colgen-ext,15,9,0,6.565,358.000,1,Optimal,0.00000,default
instance_n15_r5_d5_4.txt,2,colgen-ext,15,9,0,1.250,334.000,1,Optimal,0.00000,default
instance_n15_r30_d5_3.txt,2,colgen-ext,15,5,0,3.437,311.000,1,Optimal,0.00000,default
instance_n15_r20_d5_0.txt,2,colgen-ext,15,3,0,12.398,229.000,1,Optimal,0.00000,default
instance_n10_r30_d5_2.txt,2,colgen-ext,10,4,0,1.016,207.000,1,Optimal,0.00000,default
instance_n10_r20_d5_1.txt,2,colgen-ext,10,2,0,4.673,297.653,3,Optimal,0.00000,default
instance_n10_r30_d10_0.txt,2,colgen-ext,10,7,0,2.283,168.000,1,Optimal,0.00000,default
instance_n10_r20_d30_2.txt,2,colgen-ext,10,6,0,53.875,154.000,1,Optimal,0.00000,default
instance_n10_r10_d10_2.txt,2,colgen-ext,10,4,0,1.556,171.000,1,Optimal,0.00000,default
instance_n10_r20_d30_0.txt,2,colgen-ext,10,1,0,13.340,97.202,2,Optimal,0.00000,default
instance_n5_r30_d20_1.txt,2,colgen-ext,5,2,0,0.018,17.000,1,Optimal,0.00000,default
instance_n15_r20_d30_3.txt,2,colgen-ext,15,9,0,63.831,263.000,1,Optimal,0.00000,default
instance_n10_r10_d10_0.txt,2,colgen-ext,10,3,0,1.126,139.000,1,Optimal,0.00000,default
instance_n5_r5_d30_2.txt,2,colgen-ext,5,2,0,0.030,118.000,1,Optimal,0.00000,default
instance_n10_r5_d5_3.txt,2,colgen-ext,10,7,0,1.625,297.000,1,Optimal,0.00000,default
instance_n10_r30_d20_3.txt,2,colgen-ext,10,3,0,206.333,99.328,4,Optimal,0.00000,default
instance_n15_r5_d5_1.txt,2,colgen-ext,15,2,0,6.787,297.317,4,Optimal,0.00000,default
instance_n5_r10_d10_2.txt,2,colgen-ext,5,2,0,0.052,14.000,1,Optimal,0.00000,default
instance_n15_r30_d5_4.txt,2,colgen-ext,15,9,0,2.376,179.000,1,Optimal,0.00000,default
instance_n10_r10_d5_3.txt,2,colgen-ext,10,4,0,1.841,166.000,1,Optimal,0.00000,default
instance_n15_r10_d5_2.txt,2,colgen-ext,15,5,0,4.420,361.000,1,Optimal,0.00000,default
instance_n15_r20_d10_1.txt,2,colgen-ext,15,7,0,9.019,131.000,1,Optimal,0.00000,default
instance_n15_r30_d10_4.txt,2,colgen-ext,15,3,0,51.587,249.846,7,Optimal,0.00000,default
instance_n5_r20_d5_0.txt,2,colgen-ext,5,1,0,0.010,39.000,1,Optimal,0.00000,default
instance_n10_r30_d20_1.txt,2,colgen-ext,10,4,0,8.886,117.000,1,Optimal,0.00000,default
instance_n15_r5_d5_3.txt,2,colgen-ext,15,5,0,7.028,458.000,1,Optimal,0.00000,default
instance_n10_r5_d10_4.txt,2,colgen-ext,10,4,0,2.918,180.000,1,Optimal,0.00000,default
instance_n15_r10_d5_0.txt,2,colgen-ext,15,2,0,45.704,366.667,3,Optimal,0.00000,default
instance_n10_r10_d5_1.txt,2,colgen-ext,10,3,0,1.614,204.000,1,Optimal,0.00000,default
instance_n15_r10_d10_2.txt,2,colgen-ext,15,1,0,33.696,227.974,3,Optimal,0.00000,default
instance_n15_r10_d10_0.txt,2,colgen-ext,15,6,0,37.763,372.000,1,Optimal,0.00000,default
instance_n5_r20_d10_3.txt,2,colgen-ext,5,3,0,0.505,49.000,1,Optimal,0.00000,default
instance_n5_r10_d30_3.txt,2,colgen-ext,5,1,0,1.551,92.000,1,Optimal,0.00000,default
instance_n10_r30_d10_4.txt,2,colgen-ext,10,6,0,3.337,128.000,1,Optimal,0.00000,default
instance_n10_r20_d10_1.txt,2,colgen-ext,10,2,0,3.960,210.000,2,Optimal,0.00000,default
instance_n5_r5_d10_3.txt,2,colgen-ext,5,1,0,0.055,76.000,1,Optimal,0.00000,default
instance_n10_r5_d20_1.txt,2,colgen-ext,10,6,0,13.257,105.000,1,Optimal,0.00000,default
instance_n15_r20_d5_4.txt,2,colgen-ext,15,2,0,2.728,236.000,1,Optimal,0.00000,default
instance_n15_r10_d5_1.txt,2,colgen-ext,15,8,0,6.505,388.000,1,Optimal,0.00000,default
instance_n15_r30_d20_3.txt,2,colgen-ext,15,6,0,20.431,98.000,1,Optimal,0.00000,default
instance_n15_r5_d5_0.txt,2,colgen-ext,15,8,0,1.525,404.000,1,Optimal,0.00000,default
instance_n10_r20_d10_3.txt,2,colgen-ext,10,5,0,4.529,106.000,1,Optimal,0.00000,default
instance_n10_r5_d20_3.txt,2,colgen-ext,10,1,0,3.743,245.354,3,Optimal,0.00000,default
instance_n10_r10_d30_3.txt,2,colgen-ext,10,7,0,32.900,145.000,1,Optimal,0.00000,default
instance_n15_r20_d20_4.txt,2,colgen-ext,15,5,0,119.139,241.000,1,Optimal,0.00000,default
instance_n5_r10_d5_4.txt,2,colgen-ext,5,1,0,0.012,145.000,1,Optimal,0.00000,default
instance_n15_r30_d20_1.txt,2,colgen-ext,15,1,0,99.050,140.857,4,Optimal,0.00000,default
instance_n10_r30_d5_4.txt,2,colgen-ext,10,2,0,0.973,215.000,1,Optimal,0.00000,default
instance_n10_r10_d10_4.txt,2,colgen-ext,10,2,0,30.306,143.401,3,Optimal,0.00000,default
instance_n15_r10_d20_3.txt,2,colgen-ext,15,2,0,93.843,218.841,2,Optimal,0.00000,default
instance_n10_r30_d30_1.txt,2,colgen-ext,10,4,0,13.522,171.000,1,Optimal,0.00000,default
instance_n15_r10_d20_1.txt,2,colgen-ext,15,5,0,12.071,219.000,1,Optimal,0.00000,default
instance_n10_r30_d30_3.txt,2,colgen-ext,10,3,0,22.974,130.000,1,Optimal,0.00000,default
instance_n5_r5_d20_2.txt,2,colgen-ext,5,2,0,1.015,76.000,1,Optimal,0.00000,default
instance_n15_r10_d5_4.txt,2,colgen-ext,15,3,0,1.576,271.000,1,Optimal,0.00000,default
instance_n10_r5_d10_0.txt,2,colgen-ext,10,5,0,15.819,129.000,1,Optimal,0.00000,default
instance_n15_r5_d10_1.txt,2,colgen-ext,15,4,0,1099.390,185.211,6,Optimal,0.00000,default
instance_n15_r20_d5_1.txt,2,colgen-ext,15,9,0,2.390,196.000,1,Optimal,0.00000,default
instance_n15_r20_d20_3.txt,2,colgen-ext,15,9,0,20.146,194.000,1,Optimal,0.00000,default
instance_n15_r30_d10_2.txt,2,colgen-ext,15,5,0,14.599,250.000,1,Optimal,0.00000,default
instance_n5_r30_d30_1.txt,2,colgen-ext,5,2,0,0.398,72.000,1,Optimal,0.00000,default
instance_n10_r20_d20_0.txt,2,colgen-ext,10,1,0,36.990,73.628,2,Optimal,0.00000,default
instance_n15_r5_d10_3.txt,2,colgen-ext,15,3,0,129.154,337.716,2,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,2,colgen-ext,15,8,0,2.312,342.000,1,Optimal,0.00000,default
instance_n10_r5_d10_2.txt,2,colgen-ext,10,2,0,6.504,265.000,1,Optimal,0.00000,default
instance_n15_r30_d10_0.txt,2,colgen-ext,15,2,0,11.614,182.000,1,Optimal,0.00000,default
instance_n10_r20_d20_2.txt,2,colgen-ext,10,6,0,3.462,112.000,1,Optimal,0.00000,default
instance_n5_r10_d30_2.txt,2,colgen-ext,5,2,0,1.342,65.000,1,Optimal,0.00000,default
instance_n15_r30_d30_4.txt,2,colgen-ext,15,3,0,78.359,108.000,1,Optimal,0.00000,default
instance_n15_r10_d10_1.txt,2,colgen-ext,15,5,0,180.701,304.000,1,Optimal,0.00000,default
instance_n10_r5_d30_4.txt,2,colgen-ext,10,4,0,50.658,168.000,1,Optimal,0.00000,default
instance_n10_r10_d20_4.txt,2,colgen-ext,10,2,0,2.627,137.000,1,Optimal,0.00000,default
instance_n15_r10_d10_3.txt,2,colgen-ext,15,2,0,461.928,358.753,4,Optimal,0.00000,default
instance_n15_r30_d20_0.txt,2,colgen-ext,15,2,0,825.684,191.403,6,Optimal,0.00000,default
instance_n10_r10_d30_2.txt,2,colgen-ext,10,4,0,48.448,181.000,1,Optimal,0.00000,default
instance_n5_r5_d5_2.txt,2,colgen-ext,5,3,0,0.144,70.000,1,Optimal,0.00000,default
instance_n10_r20_d10_2.txt,2,colgen-ext,10,6,0,1.188,133.000,1,Optimal,0.00000,default
instance_n15_r20_d10_3.txt,2,colgen-ext,15,9,0,9.179,231.000,1,Optimal,0.00000,default
instance_n15_r30_d20_2.txt,2,colgen-ext,15,5,0,161.669,239.000,1,Optimal,0.00000,default
instance_n15_r5_d20_1.txt,2,colgen-ext,15,4,0,246.934,196.000,1,Optimal,0.00000,default
instance_n10_r5_d20_0.txt,2,colgen-ext,10,5,0,4.832,120.000,1,Optimal,0.00000,default
instance_n10_r10_d30_0.txt,2,colgen-ext,10,3,0,12.742,192.000,1,Optimal,0.00000,default
instance_n5_r5_d10_2.txt,2,colgen-ext,5,2,0,0.024,198.000,1,Optimal,0.00000,default
instance_n10_r20_d10_0.txt,2,colgen-ext,10,1,0,3.045,147.438,3,Optimal,0.00000,default
instance_n5_r20_d20_3.txt,2,colgen-ext,5,3,0,3.342,122.000,1,Optimal,0.00000,default
instance_n15_r30_d30_1.txt,2,colgen-ext,15,8,0,2623.320,199.000,1,Optimal,0.00000,default
instance_n10_r5_d5_4.txt,2,colgen-ext,10,2,0,1.520,233.000,1,Optimal,0.00000,default
instance_n10_r30_d30_0.txt,2,colgen-ext,10,7,0,7.956,112.000,1,Optimal,0.00000,default
instance_n15_r10_d20_2.txt,2,colgen-ext,15,1,0,2855.600,122.102,4,Optimal,0.00000,default
instance_n15_r10_d30_4.txt,2,colgen-ext,15,7,0,537.082,224.000,1,Optimal,0.00000,default
instance_n10_r20_d20_3.txt,2,colgen-ext,10,5,0,7.412,171.000,1,Optimal,0.00000,default
instance_n15_r30_d10_1.txt,2,colgen-ext,15,1,0,53.801,116.072,2,Optimal,0.00000,default
instance_n15_r20_d10_4.txt,2,colgen-ext,15,5,0,15.907,264.000,1,Optimal,0.00000,default
instance_n10_r5_d10_3.txt,2,colgen-ext,10,1,0,2.791,161.000,1,Optimal,0.00000,default
instance_n10_r20_d20_1.txt,2,colgen-ext,10,2,0,2.933,137.000,1,Optimal,0.00000,default
instance_n5_r30_d30_0.txt,2,colgen-ext,5,1,0,0.498,77.139,3,Optimal,0.00000,default
instance_n10_r30_d20_4.txt,2,colgen-ext,10,6,0,2.865,231.000,1,Optimal,0.00000,default
instance_n5_r30_d5_4.txt,2,colgen-ext,5,2,0,0.040,24.000,1,Optimal,0.00000,default
instance_n15_r30_d10_3.txt,2,colgen-ext,15,6,0,3.217,178.000,1,Optimal,0.00000,default
instance_n10_r10_d5_4.txt,2,colgen-ext,10,1,0,10.265,166.582,4,Optimal,0.00000,default
instance_n15_r5_d10_0.txt,2,colgen-ext,15,7,0,12.997,204.000,1,Optimal,0.00000,default
instance_n10_r5_d10_1.txt,2,colgen-ext,10,6,0,1.964,179.000,1,Optimal,0.00000,default
instance_n5_r5_d20_3.txt,2,colgen-ext,5,1,0,0.182,118.000,1,Optimal,0.00000,default
instance_n5_r30_d10_1.txt,2,colgen-ext,5,2,0,0.248,17.000,1,Optimal,0.00000,default
instance_n10_r5_d30_0.txt,2,colgen-ext,10,5,0,5.179,116.000,1,Optimal,0.00000,default
instance_n10_r10_d20_0.txt,2,colgen-ext,10,3,0,7.990,103.000,1,Optimal,0.00000,default
instance_n15_r30_d30_2.txt,2,colgen-ext,15,5,0,209.930,243.000,1,Optimal,0.00000,default
instance_n10_r10_d20_2.txt,2,colgen-ext,10,4,0,39.998,149.000,1,Optimal,0.00000,default
instance_n10_r5_d30_2.txt,2,colgen-ext,10,2,0,125.413,152.023,4,Optimal,0.00000,default
instance_n10_r30_d10_1.txt,2,colgen-ext,10,4,0,1.091,114.000,1,Optimal,0.00000,default
instance_n10_r30_d5_3.txt,2,colgen-ext,10,7,0,0.935,194.000,1,Optimal,0.00000,default
instance_n10_r20_d5_0.txt,2,colgen-ext,10,1,0,0.640,196.000,2,Optimal,0.00000,default
instance_n15_r30_d5_2.txt,2,colgen-ext,15,6,0,2.663,185.000,1,Optimal,0.00000,default
instance_n10_r5_d20_4.txt,2,colgen-ext,10,4,0,1.887,268.000,1,Optimal,0.00000,default
instance_n10_r10_d30_4.txt,2,colgen-ext,10,2,0,2456.030,106.638,7,Optimal,0.00000,default
instance_n10_r30_d10_3.txt,2,colgen-ext,10,3,0,2.475,181.122,4,Optimal,0.00000,default
instance_n15_r20_d5_3.txt,2,colgen-ext,15,7,0,2.405,238.000,1,Optimal,0.00000,default
instance_n15_r30_d5_0.txt,2,colgen-ext,15,1,0,3.564,332.000,1,Optimal,0.00000,default
instance_n10_r20_d5_2.txt,2,colgen-ext,10,6,0,1.452,171.000,1,Optimal,0.00000,default
instance_n15_r30_d20_4.txt,2,colgen-ext,15,3,0,1396.300,137.805,5,Optimal,0.00000,default
instance_n5_r10_d5_1.txt,2,colgen-ext,5,3,0,0.186,68.000,1,Optimal,0.00000,default
instance_n15_r20_d20_1.txt,2,colgen-ext,15,7,0,83.712,285.000,1,Optimal,0.00000,default
instance_n5_r10_d20_2.txt,2,colgen-ext,5,2,0,0.273,47.000,1,Optimal,0.00000,default
instance_n10_r5_d5_2.txt,2,colgen-ext,10,4,0,0.958,241.000,1,Optimal,0.00000,default
instance_n5_r5_d30_3.txt,2,colgen-ext,5,1,0,12.431,68.420,4,Optimal,0.00000,default
instance_n5_r30_d20_0.txt,2,colgen-ext,5,1,0,0.948,81.000,1,Optimal,0.00000,default
instance_n10_r30_d30_4.txt,2,colgen-ext,10,6,0,3.785,101.000,1,Optimal,0.00000,default
instance_n15_r10_d10_2.txt,2,colgen-ext,15,8,0,4.596,296.000,1,Optimal,0.00000,default
instance_n10_r20_d30_1.txt,2,colgen-ext,10,2,0,264.697,202.000,1,Optimal,0.00000,default
instance_n10_r5_d5_0.txt,2,colgen-ext,10,3,0,2.356,281.000,1,Optimal,0.00000,default
instance_n10_r10_d10_3.txt,2,colgen-ext,10,7,0,1.761,229.000,1,Optimal,0.00000,default
instance_n10_r20_d30_3.txt,2,colgen-ext,10,5,0,56.412,81.000,1,Optimal,0.00000,default
instance_n15_r10_d20_4.txt,2,colgen-ext,15,7,0,144.177,205.000,1,Optimal,0.00000,default
instance_n5_r30_d5_0.txt,2,colgen-ext,5,3,0,0.386,58.000,1,Optimal,0.00000,default
instance_n15_r5_d10_4.txt,2,colgen-ext,15,6,0,154.977,289.000,1,Optimal,0.00000,default
instance_n15_r10_d5_1.txt,2,colgen-ext,15,1,0,5.784,339.667,2,Optimal,0.00000,default
instance_n15_r20_d10_2.txt,2,colgen-ext,15,3,0,13.004,165.000,1,Optimal,0.00000,default
instance_n15_r5_d5_2.txt,2,colgen-ext,15,6,0,36.242,461.000,1,Optimal,0.00000,default
instance_n10_r30_d20_0.txt,2,colgen-ext,10,7,0,7.179,42.000,1,Optimal,0.00000,default
instance_n15_r5_d20_2.txt,2,colgen-ext,15,9,0,244.879,192.000,1,Optimal,0.00000,default
instance_n5_r20_d5_1.txt,2,colgen-ext,5,2,0,0.019,66.000,1,Optimal,0.00000,default
instance_n15_r30_d20_1.txt,2,colgen-ext,15,8,0,9.033,185.000,1,Optimal,0.00000,default
instance_n15_r20_d10_0.txt,2,colgen-ext,15,4,0,172.475,378.000,1,Optimal,0.00000,default
instance_n15_r10_d5_3.txt,2,colgen-ext,15,6,0,7.014,269.000,1,Optimal,0.00000,default
instance_n5_r10_d10_3.txt,2,colgen-ext,5,1,0,0.709,74.000,1,Optimal,0.00000,default
instance_n10_r10_d5_2.txt,2,colgen-ext,10,7,0,1.682,176.000,1,Optimal,0.00000,default
instance_n15_r5_d5_0.txt,2,colgen-ext,15,1,0,4.445,385.454,3,Optimal,0.00000,default
instance_n5_r20_d30_3.txt,2,colgen-ext,5,3,0,0.841,93.000,1,Optimal,0.00000,default
instance_n5_r5_d5_2.txt,2,colgen-ext,5,2,0,0.017,70.000,1,Optimal,0.00000,default
instance_n10_r20_d10_2.txt,2,colgen-ext,10,7,0,1.341,133.000,1,Optimal,0.00000,default
instance_n10_r10_d30_2.txt,2,colgen-ext,10,5,0,65.619,181.000,1,Optimal,0.00000,default
instance_n15_r5_d20_3.txt,2,colgen-ext,15,2,0,3196.060,174.164,6,Optimal,0.00000,default
instance_n15_r30_d5_4.txt,2,colgen-ext,15,1,0,2.685,179.000,1,Optimal,0.00000,default
instance_n15_r30_d20_0.txt,2,colgen-ext,15,3,0,169.643,201.000,1,Optimal,0.00000,default
instance_n10_r5_d20_0.txt,2,colgen-ext,10,4,0,3.243,120.000,1,Optimal,0.00000,default
instance_n15_r5_d20_1.txt,2,colgen-ext,15,5,0,114.254,196.000,1,Optimal,0.00000,default
instance_n5_r5_d10_2.txt,2,colgen-ext,5,3,0,0.036,198.000,1,Optimal,0.00000,default
instance_n10_r10_d30_0.txt,2,colgen-ext,10,2,0,22.458,188.858,5,Optimal,0.00000,default
instance_n15_r30_d20_2.txt,2,colgen-ext,15,4,0,423.352,239.000,1,Optimal,0.00000,default
