slurm-11730040.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__1.txt,60.000000,CG,Optimal,Proved,0,7,2.95947,1.96099,0.957307,-2682,-2682,3.39111e-14,9.09495e-13,,1,10,20,3,
slurm-11730041.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__1.txt,60.000000,CG,Optimal,Proved,0,9,3.04221,2.16526,0.817337,-1213,-1213,7.4979e-14,9.09495e-13,,0,10,20,4,
slurm-11730042.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__1.txt,60.000000,CG,Optimal,Proved,0,9,3.02325,2.17111,0.792585,-1213,-1213,7.4979e-14,9.09495e-13,,1,10,20,4,
slurm-11730043.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__2.txt,60.000000,CG,Optimal,Proved,0,10,8.76042,7.89895,0.797151,0,0,0,0,,0,10,20,3,
slurm-11730044.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__2.txt,60.000000,CG,Optimal,Proved,0,10,9.2626,8.35947,0.830379,0,0,0,0,,1,10,20,3,
slurm-11730045.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__2.txt,60.000000,CG,Optimal,Proved,0,6,1.29419,1.03347,0.223716,0,0,0,0,,0,10,20,4,
slurm-11730046.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__2.txt,60.000000,CG,Optimal,Proved,0,6,1.20456,0.983205,0.187272,0,0,0,0,,1,10,20,4,
slurm-11730047.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__3.txt,60.000000,CG,Optimal,Proved,0,8,2.80423,1.94102,0.809405,-354,-354,1.2846e-12,4.54747e-12,,0,10,20,3,
slurm-11730048.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__3.txt,60.000000,CG,Optimal,Proved,0,8,2.78054,1.94418,0.781656,-354,-354,1.2846e-12,4.54747e-12,,1,10,20,3,
slurm-11730049.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__3.txt,60.000000,CG,Optimal,Proved,0,9,1.63016,1.12409,0.4503,0,0,0,0,,0,10,20,4,
slurm-11730050.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__3.txt,60.000000,CG,Optimal,Proved,0,9,1.76114,1.20411,0.494173,0,0,0,0,,1,10,20,4,
slurm-11730051.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__4.txt,60.000000,CG,Optimal,Proved,0,9,2.03587,1.33586,0.636469,-254,-254,0,0,,0,10,20,3,
slurm-11730052.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__4.txt,60.000000,CG,Optimal,Proved,0,9,1.86261,1.23549,0.570877,-254,-254,0,0,,1,10,20,3,
slurm-11730053.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__4.txt,60.000000,CG,Optimal,Proved,0,7,0.859469,0.384575,0.432612,0,0,0,0,,0,10,20,4,
slurm-11730054.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__4.txt,60.000000,CG,Optimal,Proved,0,7,0.858435,0.384258,0.431828,0,0,0,0,,1,10,20,4,
slurm-11730055.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__5.txt,60.000000,CG,Optimal,Proved,0,7,3.59339,2.97953,0.5707,-1637,-1637,0,0,,0,10,20,3,
slurm-11730056.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__5.txt,60.000000,CG,Optimal,Proved,0,7,3.79811,3.1605,0.590238,-1637,-1637,0,0,,1,10,20,3,
slurm-11730057.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__5.txt,60.000000,CG,Optimal,Proved,0,11,4.63241,3.85326,0.699875,0,0,0,0,,0,10,20,4,
slurm-11730058.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__5.txt,60.000000,CG,Optimal,Proved,0,11,4.33368,3.61882,0.641833,0,0,0,0,,1,10,20,4,
slurm-11730059.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__6.txt,60.000000,CG,Optimal,Proved,0,14,30.5621,25.8594,4.58949,-1108,-1108,0,0,,0,10,20,3,
slurm-11730060.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__6.txt,60.000000,CG,Optimal,Proved,0,14,30.6053,25.8432,4.64719,-1108,-1108,0,0,,1,10,20,3,
slurm-11730061.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__6.txt,60.000000,CG,Optimal,Proved,0,22,57.2803,53.68,3.40449,0,0,0,0,,0,10,20,4,
slurm-11730062.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__6.txt,60.000000,CG,Optimal,Proved,0,22,62.8619,58.9323,3.71569,0,0,0,0,,1,10,20,4,
slurm-11730063.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__7.txt,60.000000,CG,Optimal,Proved,1,33,1528.05,1507.86,19.3296,-1035,-1035,0,0,,0,10,20,3,
slurm-11730064.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__7.txt,60.000000,CG,Optimal,Proved,1,33,1343.99,1325.57,17.7006,-1035,-1035,0,0,,1,10,20,3,
slurm-11730065.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__7.txt,60.000000,CG,Optimal,Proved,1,40,5328.72,5303.12,19.1581,0,0,0,0,,0,10,20,4,
slurm-11730066.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__7.txt,60.000000,CG,Optimal,Proved,1,39,5592.48,5571.05,16.436,-1.27713e-09,-1.27713e-09,0,0,,1,10,20,4,
slurm-11730067.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__8.txt,60.000000,CG,Optimal,Proved,0,7,2.22953,1.55055,0.634786,-970,-970,9.37623e-14,9.09495e-13,,0,10,20,3,
slurm-11730068.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__8.txt,60.000000,CG,Optimal,Proved,0,7,2.26355,1.56564,0.652949,-970,-970,9.37623e-14,9.09495e-13,,1,10,20,3,
slurm-11730069.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__8.txt,60.000000,CG,Optimal,Proved,0,11,3.0534,2.53906,0.438758,0,0,0,0,,0,10,20,4,
slurm-11730070.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__8.txt,60.000000,CG,Optimal,Proved,0,11,3.056,2.53087,0.449088,0,0,0,0,,1,10,20,4,
slurm-11730071.out:result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__9.txt,60.000000,CG,Optimal,Proved,0,9,5.37832,4.23189,1.08452,-959,-959,0,0,,0,10,20,3,
