result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__4.txt,inf,STD,Optimal,Proved,0,7,1.15355,0.442508,0.469635,0,0,0,0,-2099.9,1822.43,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__5.txt,0.000000,CG,Optimal,Proved,1,7,81.6284,79.6072,0.661748,-1637,-1637,0,0,-4603.81,2316.78,,0,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__5.txt,0.000000,CG,Optimal,Proved,1,7,63.6827,61.8128,0.602786,-1637,-1637,0,0,-4603.81,2316.78,,1,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__5.txt,inf,STD,Optimal,Proved,0,7,4.95682,3.2501,0.595329,-1637,-1637,0,0,-4603.81,2316.78,,0,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__5.txt,0.000000,CG,Optimal,Proved,1,11,119.485,116.959,0.726326,0,0,0,0,-4253.65,2363.01,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__5.txt,0.000000,CG,Optimal,Proved,1,11,114.044,111.493,0.749568,0,0,0,0,-4253.65,2363.01,,1,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__5.txt,inf,STD,Optimal,Proved,0,11,6.07332,3.96567,0.712464,0,0,0,0,-4253.65,2363.01,,0,10,20,4,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__6.txt,0.000000,CG,Optimal,Proved,1,14,715.792,706.622,4.84339,-1108,-1108,0,0,-5177.81,1237.01,,0,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__6.txt,0.000000,CG,Optimal,Proved,1,14,720.955,711.862,4.9228,-1108,-1108,0,0,-5177.81,1237.01,,1,10,20,3,
result,/home/utr_lefebvre/AE-using-column-generation-in-column-and-constraint-generation/code/FLP/data/instance_F10_C20__R300__6.txt,inf,STD,Optimal,Proved,0,14,36.6599,28.6244,5.16309,-1108,-1108,0,0,-5177.81,1237.01,,0,10,20,3,
